"","Temp","WS","WD","Humi","Solar","Cloud","LowCloud","Year","Month","Day","Time"
"3804",20.9,2.5,140,53,0.39,9,9,2019,10,6,17
"3805",20.3,2.4,140,55,0.15,9,9,2019,10,6,18
"3806",19.5,2.8,140,58,0,6,3,2019,10,6,19
"3807",14.9,3.1,140,93,0,10,8,2019,10,7,7
"3808",14.7,3,140,95,0.03,10,8,2019,10,7,8
"3809",14.8,2.5,140,95,0.15,10,8,2019,10,7,9
"3810",14.9,2.3,140,95,0.23,10,8,2019,10,7,10
"3811",14.9,2.5,140,95,0.33,10,8,2019,10,7,11
"3812",15.1,2.5,160,95,0.49,10,8,2019,10,7,12
"3813",15.1,1.7,160,95,0.33,10,7,2019,10,7,13
"3814",15.2,1.2,140,95,0.26,10,8,2019,10,7,14
"3815",15.4,1.2,20,96,0.23,10,8,2019,10,7,15
"3816",15.1,2.7,20,97,0.14,10,7,2019,10,7,16
"3817",15.2,2.1,50,97,0.1,10,7,2019,10,7,17
"3818",15,2.4,20,97,0.06,9,7,2019,10,7,18
"3819",14.9,2.4,360,96,0,9,9,2019,10,7,19
"3820",16,2.8,340,78,0.01,2,0,2019,10,8,7
"3821",17.2,2.5,290,73,0.35,7,7,2019,10,8,8
"3822",17.9,5.5,340,79,0.58,7,7,2019,10,8,9
"3823",17.6,4.6,360,69,1.4,2,2,2019,10,8,10
"3824",17.6,5.8,340,60,2.19,1,1,2019,10,8,11
"3825",17.8,6.8,340,55,2.57,0,0,2019,10,8,12
"3826",17.9,6,360,37,2.69,0,0,2019,10,8,13
"3827",18.1,5.9,340,36,2.58,0,0,2019,10,8,14
"3828",18.1,5.7,340,34,2.22,0,0,2019,10,8,15
"3829",17.8,6.1,340,32,1.68,0,0,2019,10,8,16
"3830",16.9,5.5,340,34,1,0,0,2019,10,8,17
"3831",15.4,5.9,360,35,0.3,0,0,2019,10,8,18
"3832",10.2,0.2,0,61,0.01,0,0,2019,10,9,7
"3833",12,0.6,20,61,0.39,0,0,2019,10,9,8
"3834",14.1,1.2,340,50,1.08,0,0,2019,10,9,9
"3835",15.5,1.4,360,43,1.69,2,0,2019,10,9,10
"3836",16.3,1.9,340,34,2.22,3,0,2019,10,9,11
"3837",17.5,2.2,340,29,2.52,3,0,2019,10,9,12
"3838",17.9,2,360,39,2.6,6,0,2019,10,9,13
"3839",18.4,2.8,270,34,1.98,8,0,2019,10,9,14
"3840",18.3,2.6,250,41,1.68,8,0,2019,10,9,15
"3841",18.6,1.9,270,40,1.35,8,0,2019,10,9,16
"3842",18.3,3,270,40,0.96,2,0,2019,10,9,17
"3843",17,2,290,37,0.27,1,0,2019,10,9,18
"3844",15.6,2,340,42,0,0,0,2019,10,9,19
"3845",13.5,0.4,0,64,0.02,9,3,2019,10,10,7
"3846",13.7,0.2,0,67,0.13,9,9,2019,10,10,8
"3847",14.4,1.3,140,61,0.32,9,9,2019,10,10,9
"3848",15.3,2.4,90,56,0.49,9,9,2019,10,10,10
"3849",16.6,1.4,180,53,0.77,9,9,2019,10,10,11
"3850",17.6,1.1,70,50,1.17,9,9,2019,10,10,12
"3851",18.7,1.5,340,50,1.48,9,9,2019,10,10,13
"3852",19.2,0.6,20,52,1.48,9,9,2019,10,10,14
"3853",19.1,2.4,270,49,0.86,9,9,2019,10,10,15
"3854",18.8,1.7,270,55,0.6,9,9,2019,10,10,16
"3855",18.4,3.1,320,57,0.34,9,9,2019,10,10,17
"3856",17.9,3.1,340,62,0.12,9,7,2019,10,10,18
"3857",17.4,2.5,340,67,0,8,8,2019,10,10,19
"3858",15,2.6,20,84,0.01,3,3,2019,10,11,7
"3859",15.6,2,20,82,0.3,3,3,2019,10,11,8
"3860",17.4,2.7,50,74,0.88,0,0,2019,10,11,9
"3861",18.5,3,20,70,1.51,2,2,2019,10,11,10
"3862",19.8,3.3,20,63,1.99,1,1,2019,10,11,11
"3863",20.9,3,20,61,2.27,0,0,2019,10,11,12
"3864",22.2,1.9,90,52,2.35,0,0,2019,10,11,13
"3865",23.8,1.5,110,47,2.23,0,0,2019,10,11,14
"3866",24.1,2.4,50,48,1.85,0,0,2019,10,11,15
"3867",23.8,3.2,50,46,1.31,0,0,2019,10,11,16
"3868",23.6,3.5,50,46,0.76,0,0,2019,10,11,17
"3869",23,3.7,70,44,0.19,0,0,2019,10,11,18
"3870",21.8,3.4,50,50,0,1,0,2019,10,11,19
"3871",15.2,3,50,69,0.01,0,0,2019,10,12,7
"3872",16.4,2.4,50,62,0.33,0,0,2019,10,12,8
"3873",18.1,3,50,54,0.98,0,0,2019,10,12,9
"3874",19.8,3.7,50,49,1.59,0,0,2019,10,12,10
"3875",20.8,4.5,70,45,2.1,0,0,2019,10,12,11
"3876",22.1,4.4,90,37,2.38,0,0,2019,10,12,12
"3877",22.3,5.5,70,37,2.5,0,0,2019,10,12,13
"3878",22.2,6.8,90,38,2.34,0,0,2019,10,12,14
"3879",22.4,5.9,90,37,1.99,1,1,2019,10,12,15
"3880",21.6,5.9,90,40,1.45,0,0,2019,10,12,16
"3881",20.5,6.7,90,42,0.78,0,0,2019,10,12,17
"3882",19.3,6.1,90,45,0.16,4,4,2019,10,12,18
"3883",18.2,5.9,90,48,0,1,1,2019,10,12,19
"3884",13.4,2.4,70,68,0.01,2,0,2019,10,13,7
"3885",15,4.2,90,59,0.35,6,0,2019,10,13,8
"3886",16.3,4.5,90,56,0.92,3,0,2019,10,13,9
"3887",17.9,3.6,110,52,1.56,1,0,2019,10,13,10
"3888",19.3,2.7,110,48,2.06,1,0,2019,10,13,11
"3889",20.1,2.3,90,46,2.34,0,0,2019,10,13,12
"3890",21.4,2,110,43,2.43,2,0,2019,10,13,13
"3891",22.1,1.7,110,40,2.28,1,0,2019,10,13,14
"3892",23,1.4,200,38,1.91,1,0,2019,10,13,15
"3893",22.1,2.4,270,45,1.38,0,0,2019,10,13,16
"3894",21.3,2.1,270,50,0.75,0,0,2019,10,13,17
"3895",19.4,2.8,340,61,0.17,0,0,2019,10,13,18
"3896",18.6,3.5,340,65,0,1,0,2019,10,13,19
"3897",14.7,2,360,83,0,6,6,2019,10,14,7
"3898",15.5,2.9,340,79,0.27,7,3,2019,10,14,8
"3899",15.4,3,20,78,0.64,7,3,2019,10,14,9
"3900",15.6,3.1,360,73,0.79,7,3,2019,10,14,10
"3901",16.4,3.7,340,59,1.69,5,3,2019,10,14,11
"3902",16.9,5.2,340,49,2.5,1,1,2019,10,14,13
"3903",17,4.9,340,45,2.4,1,0,2019,10,14,14
"3904",16.9,5.9,320,40,2.05,4,0,2019,10,14,15
"3905",16.5,5.2,340,40,1.43,3,0,2019,10,14,16
"3906",15.8,5.4,340,44,0.85,1,0,2019,10,14,17
"3907",14.5,6.1,340,49,0.2,0,0,2019,10,14,18
"3908",9.5,1.6,20,66,0,7,7,2019,10,15,7
"3909",10.4,1.5,20,64,0.23,7,7,2019,10,15,8
"3910",13.1,1.5,50,57,0.94,0,0,2019,10,15,9
"3911",16.2,1.2,90,51,1.52,0,0,2019,10,15,10
"3912",17.7,1.9,160,52,1.81,2,2,2019,10,15,11
"3913",17.9,1.3,50,47,2.08,3,3,2019,10,15,12
"3914",18.9,1.5,70,49,1.94,6,6,2019,10,15,13
"3915",18.3,1.3,110,50,0.6,7,7,2019,10,15,14
"3916",18.3,2.1,270,50,0.67,6,6,2019,10,15,15
"3917",19.3,3.1,270,50,1.38,3,3,2019,10,15,16
"3918",18,3.7,340,58,0.8,1,1,2019,10,15,17
"3919",16.8,3.9,340,64,0.16,0,0,2019,10,15,18
"3920",11.1,1.3,90,84,0.01,0,0,2019,10,16,7
"3921",12.1,0.9,20,82,0.3,1,0,2019,10,16,8
"3922",13.5,1.6,360,74,0.93,2,0,2019,10,16,9
"3923",15.3,2.3,360,62,1.45,8,0,2019,10,16,10
"3924",16.2,2.6,340,60,1.48,8,0,2019,10,16,11
"3925",17.2,2,340,48,2.17,8,0,2019,10,16,12
"3926",17.7,3.4,340,48,2.04,8,0,2019,10,16,13
"3927",17.8,3.4,360,50,1.95,8,0,2019,10,16,14
"3928",18.4,3.6,340,50,1.88,8,0,2019,10,16,15
"3929",17.4,2.4,340,51,1.04,8,0,2019,10,16,16
"3930",16.9,2.3,320,57,0.53,8,0,2019,10,16,17
"3931",15.8,3.5,320,60,0.14,8,0,2019,10,16,18
"3932",12.7,1.5,20,82,0,7,3,2019,10,17,7
"3933",12.9,2,20,81,0.18,9,3,2019,10,17,8
"3934",14,1.3,70,73,0.5,8,8,2019,10,17,9
"3935",15.7,1.3,70,62,1,8,8,2019,10,17,10
"3936",16.7,3,340,60,1.84,8,8,2019,10,17,11
"3937",17.4,3.1,320,55,1.52,8,8,2019,10,17,12
"3938",19,1.2,270,48,1.97,7,7,2019,10,17,13
"3939",19.8,1.8,90,36,1.84,8,8,2019,10,17,14
"3940",20.6,1.7,90,38,1.81,3,3,2019,10,17,15
"3941",20.5,1.9,270,46,1.28,4,4,2019,10,17,16
"3942",19.7,2.1,140,43,0.64,2,2,2019,10,17,17
"3943",18.1,1.9,140,43,0.12,2,2,2019,10,17,18
"3944",14.6,3.4,90,64,0,9,7,2019,10,18,7
"3945",15.1,3.4,70,62,0.22,9,7,2019,10,18,8
"3946",16.9,4.1,90,56,0.83,9,6,2019,10,18,9
"3947",17.2,3.5,90,56,0.86,9,8,2019,10,18,10
"3948",18.5,3.2,70,53,1.29,9,7,2019,10,18,11
"3949",19.9,3.8,70,51,1.82,8,7,2019,10,18,12
"3950",21.5,2.3,110,49,2.02,8,6,2019,10,18,13
"3951",22.3,3.1,90,48,1.8,8,6,2019,10,18,14
"3952",23.3,3.4,140,47,1.65,7,5,2019,10,18,15
"3953",22.1,4.7,90,49,1.5,8,4,2019,10,18,16
"3954",21.9,3.5,140,48,0.69,7,5,2019,10,18,17
"3955",20.6,3.1,140,54,0.11,7,3,2019,10,18,18
"3956",13.5,1.4,360,85,0,0,0,2019,10,19,7
"3957",13.8,1.9,20,81,0.29,0,0,2019,10,19,8
"3958",15.7,0.9,20,70,0.88,0,0,2019,10,19,9
"3959",17.7,1.4,340,61,1.47,0,0,2019,10,19,10
"3960",19,2.3,340,55,1.87,1,1,2019,10,19,11
"3961",19.6,3.5,340,53,2.22,2,2,2019,10,19,12
"3962",20.3,3.1,340,52,2.16,3,3,2019,10,19,13
"3963",20.8,2.8,340,52,2.11,2,2,2019,10,19,14
"3964",21.2,2.8,320,55,1.83,2,2,2019,10,19,15
"3965",21,3.3,340,56,1.31,1,1,2019,10,19,16
"3966",19.9,2.6,290,62,0.68,0,0,2019,10,19,17
"3967",18.1,3.3,290,75,0.13,0,0,2019,10,19,18
"3968",13.8,1.1,20,92,0,0,0,2019,10,20,7
"3969",14,0.9,20,92,0.23,2,2,2019,10,20,8
"3970",16,0.5,180,82,0.73,1,1,2019,10,20,9
"3971",15.6,2.5,340,85,1.33,1,1,2019,10,20,10
"3972",17.2,1.7,340,76,1.69,3,3,2019,10,20,11
"3973",18.8,2.1,250,72,1.64,3,3,2019,10,20,12
"3974",19.6,2,250,71,2.05,2,2,2019,10,20,13
"3975",20.1,2.5,250,66,1.95,1,1,2019,10,20,14
"3976",20.3,2.6,250,53,1.63,2,2,2019,10,20,15
"3977",20,2.4,270,61,1.12,2,2,2019,10,20,16
"3978",19.2,2.8,320,66,0.56,1,1,2019,10,20,17
"3979",17.5,2.6,340,73,0.1,0,0,2019,10,20,18
"3980",12.6,2.6,50,87,0,3,0,2019,10,21,7
"3981",13.3,1.4,20,82,0.24,2,0,2019,10,21,8
"3982",15.5,0.5,90,69,0.79,2,0,2019,10,21,9
"3983",16.8,2.2,20,64,1.33,5,0,2019,10,21,10
"3984",18.6,2.2,20,58,1.93,3,0,2019,10,21,11
"3985",19.6,3.2,340,54,2.08,2,0,2019,10,21,12
"3986",20.7,2.6,360,46,2.17,1,0,2019,10,21,13
"3987",21.7,2.6,50,40,2.01,3,0,2019,10,21,14
"3988",22.4,2.7,360,42,1.65,5,0,2019,10,21,15
"3989",21.8,3.5,340,50,0.97,7,0,2019,10,21,16
"3990",21,3.1,340,56,0.51,8,0,2019,10,21,17
"3991",19.9,3.2,360,65,0.06,8,0,2019,10,21,18
"3992",14.4,1.3,140,73,0,7,0,2019,10,22,7
"3993",15.1,0.6,110,74,0.2,8,0,2019,10,22,8
"3994",17.4,1.4,140,61,0.69,7,0,2019,10,22,9
"3995",19.3,1.6,160,53,1.19,3,0,2019,10,22,10
"3996",19.8,1.5,360,56,1.77,1,0,2019,10,22,11
"3997",21.4,1.2,340,49,1.96,7,0,2019,10,22,12
"3998",21.6,1.9,270,49,1.94,7,0,2019,10,22,13
"3999",22.4,2.1,270,49,1.93,7,0,2019,10,22,14
"4000",21.9,2.8,270,50,1.54,7,0,2019,10,22,15
"4001",21.4,2.5,270,51,0.92,6,0,2019,10,22,16
"4002",20.5,1.7,340,62,0.5,1,0,2019,10,22,17
"4003",19,2.6,340,64,0.07,0,0,2019,10,22,18
"4004",15.7,2.4,110,69,0,9,0,2019,10,23,7
"4005",16,2.7,110,68,0.1,9,0,2019,10,23,8
"4006",16.6,2.1,110,64,0.36,9,0,2019,10,23,9
"4007",17.4,3.2,90,59,0.7,9,0,2019,10,23,10
"4008",18,2.9,90,54,0.89,9,0,2019,10,23,11
"4009",19.2,2.4,110,52,1.16,9,0,2019,10,23,12
"4010",19.8,2.1,110,53,1.23,9,0,2019,10,23,13
"4011",20.2,2.1,160,51,1.05,9,0,2019,10,23,14
"4012",20.4,1.2,140,49,0.93,9,0,2019,10,23,15
"4013",20.1,2.6,90,49,0.72,9,0,2019,10,23,16
"4014",19.6,2.6,140,48,0.34,9,0,2019,10,23,17
"4015",19,2.6,110,51,0.06,9,4,2019,10,23,18
"4016",14.9,2.9,50,71,0,8,8,2019,10,24,7
"4017",15.1,2.2,20,70,0.14,5,5,2019,10,24,8
"4018",16.4,2.9,20,64,0.49,8,8,2019,10,24,9
"4019",17.9,3.1,20,60,1.21,6,6,2019,10,24,10
"4020",19.3,2.7,50,53,1.21,4,4,2019,10,24,11
"4021",20.9,4.9,90,45,2.1,2,2,2019,10,24,12
"4022",21.8,3.9,90,41,2.16,0,0,2019,10,24,13
"4023",22.3,3.5,90,38,2.03,0,0,2019,10,24,14
"4024",22.2,3.5,90,39,1.7,0,0,2019,10,24,15
"4025",22.3,2.5,50,39,1.17,0,0,2019,10,24,16
"4026",21.6,3.8,70,42,0.58,3,3,2019,10,24,17
"4027",20.8,2,70,42,0.09,2,2,2019,10,24,18
"4028",13.8,2.1,20,73,0,7,1,2019,10,25,7
"4029",14.3,2.5,20,70,0.22,1,0,2019,10,25,8
"4030",15.7,1.6,360,64,0.8,3,0,2019,10,25,9
"4031",17.5,1.1,340,57,1.33,3,0,2019,10,25,10
"4032",18.3,1.8,340,57,1.6,5,0,2019,10,25,11
"4033",19.6,2.1,360,49,2,7,0,2019,10,25,12
"4034",20.3,2.7,270,48,1.91,8,0,2019,10,25,13
"4035",20.5,2.8,250,53,1.61,10,0,2019,10,25,14
"4036",19.5,3.1,270,56,1.08,9,2,2019,10,25,15
"4037",19.1,3.1,290,55,0.68,8,3,2019,10,25,16
"4038",18.2,3.9,290,67,0.3,8,1,2019,10,25,17
"4039",17.8,4.1,290,71,0.03,10,4,2019,10,25,18
"4040",7.7,3.1,20,70,0,5,5,2019,10,26,7
"4041",8.2,1.9,360,68,0.2,7,4,2019,10,26,8
"4042",8.8,3.5,360,64,0.54,7,2,2019,10,26,9
"4043",9.8,3.3,360,61,1.4,8,3,2019,10,26,10
"4044",10.8,3.1,340,55,1.96,6,3,2019,10,26,11
"4045",11.6,3.2,340,54,2.21,3,2,2019,10,26,12
"4046",12.5,2.7,340,51,2.26,7,1,2019,10,26,13
"4047",12.7,1.8,290,58,1.53,9,3,2019,10,26,14
"4048",12.3,3,290,53,1.06,9,0,2019,10,26,15
"4049",12.7,2.2,320,55,1.01,7,0,2019,10,26,16
"4050",11.8,2.3,340,61,0.55,7,1,2019,10,26,17
"4051",11.1,1.2,290,65,0.08,3,1,2019,10,26,18
"4052",7.1,1.9,140,69,0,0,0,2019,10,27,7
"4053",9.3,1.3,140,64,0.23,0,0,2019,10,27,8
"4054",11.9,1.1,140,55,0.84,0,0,2019,10,27,9
"4055",12.8,1.2,290,50,1.39,0,0,2019,10,27,10
"4056",13.8,1.1,320,48,1.82,0,0,2019,10,27,11
"4057",15.5,2.4,250,46,2.12,0,0,2019,10,27,12
"4058",16.5,2.6,230,48,2.18,1,1,2019,10,27,13
"4059",16.6,2.4,250,49,2.1,1,1,2019,10,27,14
"4060",16.3,2.6,250,53,1.65,1,1,2019,10,27,15
"4061",15.9,2.9,320,47,0.83,0,0,2019,10,27,16
"4062",15.4,3.2,290,52,0.52,0,0,2019,10,27,17
"4063",14.5,2.7,290,54,0.07,0,0,2019,10,27,18
"4064",10.3,2.2,160,78,0,4,4,2019,10,28,7
"4065",11.3,2.5,160,73,0.21,6,0,2019,10,28,8
"4066",13.5,2.2,160,63,0.73,1,0,2019,10,28,9
"4067",15.1,3.8,180,56,1.39,1,0,2019,10,28,10
"4068",16.1,5,200,50,1.9,8,1,2019,10,28,11
"4069",16.7,4.9,180,49,2.07,8,0,2019,10,28,12
"4070",16.7,4.5,200,51,1.91,8,1,2019,10,28,13
"4071",17,5.9,180,50,1.61,8,2,2019,10,28,14
"4072",16.5,4.5,230,54,0.71,9,8,2019,10,28,15
"4073",16.5,5.9,230,59,0.44,9,7,2019,10,28,16
"4074",16,5.1,180,61,0.37,9,8,2019,10,28,17
"4075",15.5,4.5,200,65,0.04,4,4,2019,10,28,18
"4076",12.7,2,360,60,0,0,0,2019,10,29,7
"4077",13,0.6,320,54,0.18,2,2,2019,10,29,8
"4078",14.8,2.5,290,49,0.7,4,4,2019,10,29,9
"4079",16,3.4,320,41,1.32,3,3,2019,10,29,10
"4080",15.6,3.7,340,50,1.58,5,5,2019,10,29,11
"4081",16.3,4.2,320,41,1.91,3,3,2019,10,29,12
"4082",16.6,4.8,340,42,2.31,4,4,2019,10,29,13
"4083",16.6,4.5,320,43,1.82,5,5,2019,10,29,14
"4084",16.2,4.9,320,36,1.64,3,3,2019,10,29,15
"4085",15.6,5.2,320,44,1.1,3,3,2019,10,29,16
"4086",15.1,4.1,320,50,0.45,4,4,2019,10,29,17
"4087",14.2,4.1,320,54,0.07,2,2,2019,10,29,18
"4088",8,1.6,110,69,0,0,0,2019,10,30,7
"4089",9.8,1.6,140,62,0.19,0,0,2019,10,30,8
"4090",12.3,1.8,140,56,0.8,0,0,2019,10,30,9
"4091",14.4,1.4,160,50,1.36,0,0,2019,10,30,10
"4092",14.6,2.3,230,52,1.65,2,2,2019,10,30,11
"4093",15.9,2,230,51,2.01,2,2,2019,10,30,12
"4094",16.7,2.4,230,52,2.2,3,3,2019,10,30,13
"4095",17,2,230,50,2.04,4,4,2019,10,30,14
"4096",17.3,2.3,250,46,1.73,2,2,2019,10,30,15
"4097",16.3,4.1,270,49,1.2,1,1,2019,10,30,16
"4098",15.5,3.4,270,56,0.57,1,1,2019,10,30,17
"4099",14.5,3.1,270,61,0.06,0,0,2019,10,30,18
"4100",10.9,3.5,180,82,0,0,0,2019,10,31,7
"4101",11.8,3.4,180,77,0.16,3,3,2019,10,31,8
"4102",13.7,2.6,180,70,0.61,1,1,2019,10,31,9
"4103",15.6,2.6,180,67,1.15,1,1,2019,10,31,10
"4104",17.5,2.6,200,65,1.63,0,0,2019,10,31,11
"4105",18.8,4.4,230,65,1.9,2,2,2019,10,31,12
"4106",18.9,3.6,230,69,1.55,7,7,2019,10,31,13
"4107",18.7,4,230,68,1.25,9,9,2019,10,31,14
"4108",18.6,4.2,250,71,1.01,7,7,2019,10,31,15
"4109",18.5,4.3,230,74,0.63,7,7,2019,10,31,16
"4110",18.1,4.6,230,78,0.24,7,7,2019,10,31,17
"4111",17.9,3.6,230,82,0.01,8,8,2019,10,31,18
"4112",12.9,3.4,360,86,0,0,0,2019,11,1,7
"4113",13.1,2.9,360,62,0.19,0,0,2019,11,1,8
"4114",13.8,3.7,360,50,0.74,0,0,2019,11,1,9
"4115",15,3.5,20,41,1.39,0,0,2019,11,1,10
"4116",15.3,5,340,30,1.84,0,0,2019,11,1,11
"4117",16.3,3.4,340,27,2.17,0,0,2019,11,1,12
"4118",16.9,3.3,340,24,2.23,0,0,2019,11,1,13
"4119",17.6,3.7,340,23,2.09,0,0,2019,11,1,14
"4120",18.3,3.1,340,26,1.72,1,0,2019,11,1,15
"4121",18.4,2.7,340,27,1.15,3,0,2019,11,1,16
"4122",17.5,2.5,320,31,0.45,7,0,2019,11,1,17
"4123",15.9,2.1,270,39,0.03,7,0,2019,11,1,18
"4124",10.5,1.4,90,71,0,7,0,2019,11,2,7
"4125",11,1,70,72,0.17,8,0,2019,11,2,8
"4126",12.3,0.7,110,67,0.47,8,0,2019,11,2,9
"4127",14.7,1.4,160,59,0.94,8,0,2019,11,2,10
"4128",15.7,0.8,180,55,0.96,9,0,2019,11,2,11
"4129",15.7,1.4,340,61,1.04,10,0,2019,11,2,12
"4130",17.2,0.8,230,46,1.28,10,0,2019,11,2,13
"4131",17.2,1.7,250,49,0.97,10,0,2019,11,2,14
"4132",16.9,1.5,250,54,0.76,10,0,2019,11,2,15
"4133",16.6,2,250,53,0.59,10,0,2019,11,2,16
"4134",16.2,2.1,270,55,0.28,9,0,2019,11,2,17
"4135",15.4,1.4,320,64,0.03,8,0,2019,11,2,18
"4136",10.5,2.5,20,74,0.1,8,5,2019,11,3,8
"4137",12.1,1.9,50,64,0.59,8,2,2019,11,3,9
"4138",13.9,2.7,50,48,1.25,1,0,2019,11,3,10
"4139",15.5,2.2,20,45,1.68,0,0,2019,11,3,11
"4140",17.4,1.8,50,40,1.89,0,0,2019,11,3,12
"4141",18.4,3,90,41,1.94,1,0,2019,11,3,13
"4142",19.5,2.5,90,41,1.77,0,0,2019,11,3,14
"4143",19.7,1.7,90,43,1.38,3,0,2019,11,3,15
"4144",19.6,2.3,50,45,0.92,8,2,2019,11,3,16
"4145",18.7,3.3,20,47,0.27,8,5,2019,11,3,17
"4146",17,3.3,360,66,0.05,8,6,2019,11,3,18
"4147",10.3,1.5,50,79,0.15,0,0,2019,11,4,8
"4148",13.3,2.4,90,63,0.72,0,0,2019,11,4,9
"4149",15.2,1.1,110,58,1.29,0,0,2019,11,4,10
"4150",16.4,1.1,90,53,1.75,0,0,2019,11,4,11
"4151",17.2,2.1,340,50,2.02,0,0,2019,11,4,12
"4152",17.2,3.1,320,50,2.06,0,0,2019,11,4,13
"4153",17.5,3.2,340,47,1.93,0,0,2019,11,4,14
"4154",18,2.6,340,44,1.59,0,0,2019,11,4,15
"4155",17.6,3.2,340,50,1.07,0,0,2019,11,4,16
"4156",16.2,3.5,340,63,0.46,0,0,2019,11,4,17
"4157",15.1,2.7,290,66,0.04,0,0,2019,11,4,18
"4158",11.4,1,360,88,0.13,2,2,2019,11,5,8
"4159",12.3,1.7,360,87,0.33,9,9,2019,11,5,9
"4160",13.3,2.9,360,75,0.77,8,8,2019,11,5,10
"4161",13.6,3.5,360,73,1.07,8,8,2019,11,5,11
"4162",14.5,2.3,320,62,1.71,4,4,2019,11,5,12
"4163",15.6,2.1,290,53,2.29,1,1,2019,11,5,13
"4164",15.9,3.4,270,51,1.98,0,0,2019,11,5,14
"4165",16.5,2.9,230,50,1.59,0,0,2019,11,5,15
"4166",15.8,1.9,340,56,1.05,0,0,2019,11,5,16
"4167",14.7,3.7,290,64,0.44,0,0,2019,11,5,17
"4168",13.8,2.1,270,64,0.04,0,0,2019,11,5,18
"4169",9.2,1.2,110,57,0.14,6,0,2019,11,6,8
"4170",10.5,0.6,70,50,0.67,1,0,2019,11,6,9
"4171",11.9,1.4,360,45,1.26,3,0,2019,11,6,10
"4172",13.3,1.6,360,37,1.68,8,0,2019,11,6,11
"4173",14.2,2.1,250,44,1.64,8,0,2019,11,6,12
"4174",14.5,2.3,270,44,1.81,9,0,2019,11,6,13
"4175",14.8,2.3,250,50,1.47,9,0,2019,11,6,14
"4176",14.8,1.6,250,55,1.11,9,0,2019,11,6,15
"4177",13.7,2.8,270,60,0.58,9,0,2019,11,6,16
"4178",12.9,3.2,290,52,0.23,9,0,2019,11,6,17
"4179",12.4,2.5,290,58,0.01,9,0,2019,11,6,18
"4180",9.6,2.7,360,66,0.11,0,0,2019,11,7,8
"4181",10,3.5,360,59,0.63,0,0,2019,11,7,9
"4182",10.8,3.6,360,50,1.23,0,0,2019,11,7,10
"4183",10.9,3.9,340,47,1.71,0,0,2019,11,7,11
"4184",11.2,4.1,340,36,2.04,0,0,2019,11,7,12
"4185",11.4,3.6,340,31,2.11,0,0,2019,11,7,13
"4186",11.5,4.2,320,28,1.96,0,0,2019,11,7,14
"4187",11.7,4.4,340,28,1.6,0,0,2019,11,7,15
"4188",11.5,4.6,340,25,1.06,0,0,2019,11,7,16
"4189",10.6,4.3,360,28,0.45,0,0,2019,11,7,17
"4190",9.5,4.9,360,29,0.03,0,0,2019,11,7,18
"4191",3.1,2.6,20,36,0.13,0,0,2019,11,8,8
"4192",4.7,2.3,20,32,0.69,0,0,2019,11,8,9
"4193",6.5,2.6,360,28,1.29,0,0,2019,11,8,10
"4194",7.5,3.6,340,32,1.8,0,0,2019,11,8,11
"4195",8.4,3.6,340,25,2.09,0,0,2019,11,8,12
"4196",9.4,3.8,340,24,2.18,0,0,2019,11,8,13
"4197",10.1,3.6,340,27,2,0,0,2019,11,8,14
"4198",10.8,3.6,340,29,1.63,0,0,2019,11,8,15
"4199",11.1,2.9,340,27,1.08,0,0,2019,11,8,16
"4200",10.7,3.2,340,35,0.45,0,0,2019,11,8,17
"4201",10.1,3.5,340,31,0.03,0,0,2019,11,8,18
"4202",7,2.1,20,63,0.1,1,1,2019,11,9,8
"4203",8.6,1.6,360,57,0.63,0,0,2019,11,9,9
"4204",10.3,1.5,360,53,1.22,0,0,2019,11,9,10
"4205",11.4,3.3,340,52,1.69,0,0,2019,11,9,11
"4206",12.3,3.6,340,44,1.98,0,0,2019,11,9,12
"4207",13.6,2.8,340,37,2.06,0,0,2019,11,9,13
"4208",14.9,1.9,320,31,1.88,0,0,2019,11,9,14
"4209",15.3,2.2,270,34,1.55,0,0,2019,11,9,15
"4210",15.2,2.4,270,40,1,0,0,2019,11,9,16
"4211",14,1.7,320,39,0.42,0,0,2019,11,9,17
"4212",12.8,3.5,290,44,0.03,0,0,2019,11,9,18
"4213",9,2.8,140,62,0.04,9,0,2019,11,10,8
"4214",9.9,3.4,160,58,0.3,9,0,2019,11,10,9
"4215",10.5,2.6,160,58,0.43,9,0,2019,11,10,10
"4216",11.5,3.2,160,49,0.67,9,0,2019,11,10,11
"4217",11.8,3.8,160,47,0.65,9,0,2019,11,10,12
"4218",13.2,2.9,160,42,1.14,9,2,2019,11,10,13
"4219",14,3.8,160,40,1.04,8,2,2019,11,10,14
"4220",14.3,5.3,180,38,1.19,8,3,2019,11,10,15
"4221",14.3,4.2,180,41,0.66,8,4,2019,11,10,16
"4222",13.9,5.4,160,45,0.2,8,4,2019,11,10,17
"4223",12.8,4.8,160,64,0,10,7,2019,11,10,18
"4224",12.3,4,360,85,0.03,8,8,2019,11,11,8
"4225",12,5,360,82,0.51,2,2,2019,11,11,9
"4226",12.4,5,340,72,1.25,4,4,2019,11,11,10
"4227",13.1,5.1,340,62,1.78,5,5,2019,11,11,11
"4228",13.6,4.8,340,64,1.97,5,5,2019,11,11,12
"4229",13.9,4.1,340,59,1.92,2,2,2019,11,11,13
"4230",14.8,4.3,340,55,1.86,2,2,2019,11,11,14
"4231",14.9,4.1,290,57,1.58,4,4,2019,11,11,15
"4232",14.5,5,290,61,0.75,4,4,2019,11,11,16
