"","Temp","WS","WD","Humi","Solar","Cloud","LowCloud","Year","Month","Day","Time"
"4475",1,1.2,340,37,1.01,0,0,2019,12,4,10
"4476",2.6,1.9,290,22,1.51,0,0,2019,12,4,11
"4477",4,2,320,24,1.79,0,0,2019,12,4,12
"4478",6.1,1.7,200,26,1.84,0,0,2019,12,4,13
"4479",7.1,3.1,200,30,1.66,4,4,2019,12,4,14
"4480",6.8,2,270,31,1.2,6,6,2019,12,4,15
"4481",6.1,1.9,290,35,0.54,6,2,2019,12,4,16
"4482",5.2,3.8,320,43,0.15,1,1,2019,12,4,17
"4483",4,1.9,290,45,0,1,1,2019,12,4,18
"4484",-4.7,2.6,320,39,0.02,0,0,2019,12,5,8
"4485",-4.5,4,320,32,0.46,0,0,2019,12,5,9
"4486",-3.6,4.1,320,19,1.05,0,0,2019,12,5,10
"4487",-2.9,3.7,320,19,1.56,0,0,2019,12,5,11
"4488",-2.5,4.6,320,19,1.85,0,0,2019,12,5,12
"4489",-1.7,4.9,320,23,1.95,0,0,2019,12,5,13
"4490",-1.6,4,320,23,1.82,0,0,2019,12,5,14
"4491",-1,3.9,270,26,1.43,0,0,2019,12,5,15
"4492",-2.1,4.3,320,24,0.9,0,0,2019,12,5,16
"4493",-3.7,4.6,320,30,0.3,0,0,2019,12,5,17
"4494",-4.8,3.9,320,32,0,0,0,2019,12,5,18
"4495",-10.6,0.9,290,38,0.02,0,0,2019,12,6,8
"4496",-9.2,1.1,20,31,0.47,0,0,2019,12,6,9
"4497",-6.6,1.3,50,30,1.05,0,0,2019,12,6,10
"4498",-4.2,2.3,270,24,1.53,0,0,2019,12,6,11
"4499",-2.5,2,200,21,1.85,0,0,2019,12,6,12
"4500",-2.5,2.9,290,22,1.95,0,0,2019,12,6,13
"4501",-1.7,2.8,270,24,1.77,0,0,2019,12,6,14
"4502",-1.4,3.2,250,26,1.42,0,0,2019,12,6,15
"4503",-1.4,2.6,290,26,0.89,0,0,2019,12,6,16
"4504",-2.6,1.9,320,30,0.29,0,0,2019,12,6,17
"4505",-3.6,1.1,290,33,0,0,0,2019,12,6,18
"4506",-3.1,2.3,70,50,0,9,9,2019,12,7,8
"4507",-2.7,2.2,50,53,0.08,9,9,2019,12,7,9
"4508",-2.4,3.1,50,58,0.21,9,9,2019,12,7,10
"4509",-2.3,2.3,50,67,0.25,10,8,2019,12,7,11
"4510",-2.3,2.6,50,74,0.21,10,9,2019,12,7,12
"4511",-1.5,1.9,50,70,0.39,9,9,2019,12,7,13
"4512",-0.7,2.2,50,65,0.53,9,9,2019,12,7,14
"4513",0,1.4,20,64,0.42,9,9,2019,12,7,15
"4514",1.1,0.2,0,67,0.55,0,0,2019,12,7,16
"4515",0.5,1,50,69,0.22,0,0,2019,12,7,17
"4516",-0.8,1.5,20,75,0,0,0,2019,12,7,18
"4517",-5.5,1.8,50,87,0.02,0,0,2019,12,8,8
"4518",-4.7,1.8,20,80,0.43,0,0,2019,12,8,9
"4519",-2.2,2.7,70,70,1.11,0,0,2019,12,8,10
"4520",-0.5,2.5,70,66,1.55,0,0,2019,12,8,11
"4521",1.1,1.3,70,58,1.73,0,0,2019,12,8,12
"4522",3,1.6,230,40,1.75,0,0,2019,12,8,13
"4523",3.8,2.3,290,33,1.69,0,0,2019,12,8,14
"4524",4.5,2.6,360,35,1.31,0,0,2019,12,8,15
"4525",4.5,1.7,290,38,0.8,0,0,2019,12,8,16
"4526",3.3,1,290,44,0.26,2,0,2019,12,8,17
"4527",2.1,0.9,20,56,0,1,0,2019,12,8,18
"4528",0.3,3.1,70,58,0,9,9,2019,12,9,8
"4529",0.6,3,70,57,0.08,9,9,2019,12,9,9
"4530",1.3,3.4,70,54,0.29,9,9,2019,12,9,10
"4531",2.9,2.4,70,50,0.83,9,9,2019,12,9,11
"4532",3.2,2.9,70,51,0.41,9,9,2019,12,9,12
"4533",3.7,2.8,50,51,0.36,9,9,2019,12,9,13
"4534",4.2,3.2,70,51,0.33,9,9,2019,12,9,14
"4535",5.1,2.4,70,49,0.68,6,6,2019,12,9,15
"4536",5.2,2.9,70,51,0.38,9,9,2019,12,9,16
"4537",4.8,2.3,70,54,0.1,9,9,2019,12,9,17
"4538",4.8,2.1,50,56,0,10,8,2019,12,9,18
"4539",6.1,0.5,360,95,0,10,10,2019,12,10,8
"4540",6.1,0.6,20,95,0.16,10,10,2019,12,10,9
"4541",6.7,1.4,290,93,0.25,10,10,2019,12,10,10
"4542",7.1,1.2,230,87,0.48,9,9,2019,12,10,11
"4543",9,1.1,160,74,1.19,9,9,2019,12,10,12
"4544",9.7,0.6,290,73,1.05,8,8,2019,12,10,13
"4545",10.3,1.6,200,70,0.8,8,8,2019,12,10,14
"4546",10.3,2,200,69,0.49,8,8,2019,12,10,15
"4547",10.6,1.2,230,68,0.49,8,8,2019,12,10,16
"4548",10.2,2.2,180,70,0.12,9,9,2019,12,10,17
"4549",9.2,1.1,140,75,0,9,9,2019,12,10,18
"4550",9.4,1.7,250,87,0,9,9,2019,12,11,8
"4551",8.6,3,270,81,0.06,10,10,2019,12,11,9
"4552",7.9,4.3,270,79,0.13,10,10,2019,12,11,10
"4553",7.8,4.4,270,65,0.44,8,8,2019,12,11,11
"4554",8.1,3.7,270,57,0.75,8,8,2019,12,11,12
"4555",8.2,5.6,270,37,0.96,8,8,2019,12,11,13
"4556",9,4.7,270,46,1.3,6,6,2019,12,11,14
"4557",8.9,2.5,270,45,1.2,7,7,2019,12,11,15
"4558",7.8,4,250,43,0.65,2,2,2019,12,11,16
"4559",5.8,4.6,270,42,0.26,0,0,2019,12,11,17
"4560",4.4,4,270,47,0,3,3,2019,12,11,18
"4561",-3.3,0.7,360,59,0.01,0,0,2019,12,12,8
"4562",-2.9,3.3,340,54,0.42,0,0,2019,12,12,9
"4563",-1.7,1.1,320,46,1.02,0,0,2019,12,12,10
"4564",-0.8,1.4,320,41,1.46,0,0,2019,12,12,11
"4565",0.7,0.8,290,37,1.75,0,0,2019,12,12,12
"4566",2.1,1.8,290,28,1.84,0,0,2019,12,12,13
"4567",2.8,2,290,26,1.72,0,0,2019,12,12,14
"4568",3.4,2,270,26,1.37,0,0,2019,12,12,15
"4569",2.9,1.8,290,27,0.86,0,0,2019,12,12,16
"4570",1.5,2.9,270,34,0.28,0,0,2019,12,12,17
"4571",0.4,1.7,290,38,0,0,0,2019,12,12,18
"4572",-3.2,2,50,58,0.02,6,6,2019,12,13,8
"4573",-1.5,2.2,50,50,0.22,8,8,2019,12,13,9
"4574",0.4,1.4,50,42,0.66,8,3,2019,12,13,10
"4575",2,1.3,70,40,0.91,8,2,2019,12,13,11
"4576",4.3,0.9,90,36,1.45,7,1,2019,12,13,12
"4577",5.2,1.1,90,37,1.07,8,3,2019,12,13,13
"4578",5.5,1.9,200,41,0.8,9,6,2019,12,13,14
"4579",5.4,2.3,200,48,0.45,9,2,2019,12,13,15
"4580",5.5,2.7,230,51,0.29,7,2,2019,12,13,16
"4581",5.3,2.9,200,49,0.19,6,2,2019,12,13,17
"4582",5.1,2.4,200,49,0.01,9,9,2019,12,13,18
"4583",0,1.1,290,77,0.01,1,1,2019,12,14,8
"4584",0.4,3.5,290,64,0.37,1,1,2019,12,14,9
"4585",1.1,3.3,290,62,0.85,1,1,2019,12,14,10
"4586",2.1,3,340,57,1.38,0,0,2019,12,14,11
"4587",3.3,3.4,320,49,1.74,0,0,2019,12,14,12
"4588",4.4,3.3,270,44,1.78,0,0,2019,12,14,13
"4589",5.9,2,250,39,1.65,1,0,2019,12,14,14
"4590",5.8,3.4,290,39,1.31,1,0,2019,12,14,15
"4591",5.5,2.2,290,37,0.78,2,0,2019,12,14,16
"4592",4.3,1.5,20,42,0.2,5,0,2019,12,14,17
"4593",3,1.3,360,42,0,3,0,2019,12,14,18
"4594",0.6,2.2,70,62,0.01,0,0,2019,12,15,8
"4595",1.6,2.7,90,55,0.35,0,0,2019,12,15,9
"4596",4.2,2.8,90,48,0.89,0,0,2019,12,15,10
"4597",6.3,2.7,90,45,1.37,0,0,2019,12,15,11
"4598",8.1,2.3,70,43,1.64,0,0,2019,12,15,12
"4599",9.4,1.7,90,41,1.68,4,4,2019,12,15,13
"4600",10.1,0.3,0,39,1.33,5,3,2019,12,15,14
"4601",8.2,1.4,50,48,0,8,6,2019,12,15,18
"4602",2.9,2.6,70,68,0.01,3,3,2019,12,16,8
"4603",4.2,2.1,70,64,0.13,8,8,2019,12,16,9
"4604",5.8,2.1,90,59,0.59,9,9,2019,12,16,10
"4605",7.7,2.1,90,52,1.09,3,3,2019,12,16,11
"4606",9.2,2.9,70,49,1.28,3,3,2019,12,16,12
"4607",10.9,2.5,70,46,1.61,1,1,2019,12,16,13
"4608",12,1.1,70,43,1.45,7,7,2019,12,16,14
"4609",12.5,1.4,20,45,0.86,8,8,2019,12,16,15
"4610",12.6,1.7,90,46,0.53,2,2,2019,12,16,16
"4611",11.4,2.1,70,51,0.16,8,1,2019,12,16,17
"4612",10.6,1.9,70,54,0,9,3,2019,12,16,18
"4613",8.1,2.5,70,95,0,10,7,2019,12,17,8
"4614",8.3,0.9,340,96,0,10,7,2019,12,17,9
"4615",9,1.7,180,96,0.03,10,10,2019,12,17,10
"4616",9.4,3,230,96,0.08,10,10,2019,12,17,11
"4617",9.6,2.1,230,97,0.17,10,10,2019,12,17,12
"4618",9.6,3.5,270,96,0.21,10,10,2019,12,17,13
"4619",9.4,2.4,290,93,0.13,10,10,2019,12,17,14
"4620",9.3,3.3,290,81,0.33,10,8,2019,12,17,15
"4621",8.9,3.1,290,78,0.19,9,9,2019,12,17,16
"4622",8.2,2.6,290,79,0.03,9,9,2019,12,17,17
"4623",7.5,2.6,320,78,0,9,9,2019,12,17,18
"4624",-1.6,2.8,270,75,0,2,2,2019,12,18,8
"4625",-1.5,2.7,290,70,0.25,1,1,2019,12,18,9
"4626",-0.3,2,290,63,0.86,0,0,2019,12,18,10
"4627",0.6,2.4,320,63,1.35,1,1,2019,12,18,11
"4628",2.5,1.8,270,57,1.66,2,0,2019,12,18,12
"4629",4.8,2.5,200,51,1.77,5,0,2019,12,18,13
"4630",5,2.2,250,49,1.62,3,0,2019,12,18,14
"4631",4.7,2.7,290,48,1.28,1,0,2019,12,18,15
"4632",4,2.4,290,52,0.74,3,0,2019,12,18,16
"4633",2.8,2.5,290,57,0.3,7,0,2019,12,18,17
"4634",1.8,2.7,290,60,0,7,4,2019,12,18,18
"4635",-4.4,1.5,290,62,0.01,0,0,2019,12,19,8
"4636",-3.1,4.5,320,52,0.35,1,0,2019,12,19,9
"4637",-2,3.7,320,46,0.8,3,0,2019,12,19,10
"4638",-0.9,3.7,290,42,1.41,0,0,2019,12,19,11
"4639",0.3,3.3,290,38,1.71,0,0,2019,12,19,12
"4640",1,3.6,320,34,1.78,0,0,2019,12,19,13
"4641",2.2,2.4,320,31,1.66,1,0,2019,12,19,14
"4642",2.7,2,270,33,1.25,2,0,2019,12,19,15
"4643",2.3,3.1,290,31,0.78,5,0,2019,12,19,16
"4644",1.2,2.8,290,36,0.21,3,0,2019,12,19,17
"4645",0.5,2.7,270,39,0,1,0,2019,12,19,18
"4646",-2.8,2.1,290,62,0,0,0,2019,12,20,8
"4647",-2.4,2.5,290,62,0.32,0,0,2019,12,20,9
"4648",-1.6,2.3,340,53,0.91,0,0,2019,12,20,10
"4649",-0.9,2.7,290,42,1.41,0,0,2019,12,20,11
"4650",-0.2,3.4,320,32,1.76,0,0,2019,12,20,12
"4651",0.7,3.6,340,29,1.86,0,0,2019,12,20,13
"4652",1.2,3.8,320,24,1.72,1,0,2019,12,20,14
"4653",1.5,2.9,320,20,1.37,3,0,2019,12,20,15
"4654",1.5,1.9,320,21,0.83,2,0,2019,12,20,16
"4655",0.3,2.2,290,24,0.27,3,0,2019,12,20,17
"4656",-0.5,2.9,340,34,0,1,0,2019,12,20,18
"4657",-4.6,2.5,50,56,0,5,0,2019,12,21,8
"4658",-3.7,2.6,50,56,0.16,2,0,2019,12,21,9
"4659",-2.2,2.3,70,49,0.5,7,2,2019,12,21,10
"4660",-0.1,2,50,43,1.03,2,0,2019,12,21,11
"4661",0.7,2,20,44,0.77,9,9,2019,12,21,12
"4662",1.1,1,50,45,0.41,10,8,2019,12,21,13
"4663",1.4,1.5,20,60,0.27,10,8,2019,12,21,14
"4664",0.9,1.5,20,83,0.13,10,8,2019,12,21,15
"4665",0.8,2.2,50,92,0.07,10,8,2019,12,21,16
"4666",0.9,1.4,20,88,0.01,10,10,2019,12,21,17
"4667",0.9,2.3,20,88,0,9,9,2019,12,21,18
"4668",0.7,2.5,70,74,0,9,4,2019,12,22,8
"4669",1.1,1.8,50,70,0.13,9,2,2019,12,22,9
"4670",1.8,2.6,50,67,0.35,9,0,2019,12,22,10
"4671",2.8,1.3,90,63,0.62,9,4,2019,12,22,11
"4672",4.7,2,70,58,1.25,6,0,2019,12,22,12
"4673",6.1,2.5,90,56,1.47,2,0,2019,12,22,13
"4674",7.4,2.2,70,52,1.45,0,0,2019,12,22,14
"4675",8.2,1.6,160,49,1.11,5,5,2019,12,22,15
"4676",7.8,2.3,160,50,0.68,6,6,2019,12,22,16
"4677",7,1.1,140,48,0.14,9,9,2019,12,22,17
"4678",6.4,1.7,140,51,0,8,8,2019,12,22,18
"4679",3.6,2.3,320,94,0,10,10,2019,12,23,8
"4680",3.4,3.4,340,92,0.03,10,10,2019,12,23,9
"4681",3.1,3.4,340,87,0.26,9,9,2019,12,23,10
"4682",3.9,2.6,290,81,0.91,9,9,2019,12,23,11
"4683",4.3,3.5,290,72,1.13,8,8,2019,12,23,12
"4684",4.4,4.2,290,71,1.03,8,8,2019,12,23,13
"4685",5,2.7,270,65,1.12,9,9,2019,12,23,14
"4686",4.5,1.9,340,69,0.33,9,9,2019,12,23,15
"4687",4.5,2.4,360,58,0.21,9,9,2019,12,23,16
"4688",4.4,1.9,340,59,0.08,9,9,2019,12,23,17
"4689",4.2,1.7,360,63,0,9,9,2019,12,23,18
"4690",-2.8,1.9,20,86,0,4,0,2019,12,24,8
"4691",-2.3,1.3,20,84,0.21,6,0,2019,12,24,9
"4692",-0.8,1.4,70,73,0.87,0,0,2019,12,24,10
"4693",1.1,1.3,70,64,1.32,0,0,2019,12,24,11
"4694",3,0.8,70,55,1.62,0,0,2019,12,24,12
"4695",5,1.1,90,47,1.65,0,0,2019,12,24,13
"4696",6.1,1.3,110,48,1.54,0,0,2019,12,24,14
"4697",6.2,1.8,90,46,1.22,0,0,2019,12,24,15
"4698",5.8,0.6,20,44,0.75,0,0,2019,12,24,16
"4699",4.7,1.7,290,46,0.25,0,0,2019,12,24,17
"4700",3.2,0.8,160,51,0,0,0,2019,12,24,18
"4701",-2.1,0.2,0,75,0,8,8,2019,12,25,8
"4702",-1.3,1.4,50,75,0.08,9,9,2019,12,25,9
"4703",-0.3,0.8,20,72,0.3,9,9,2019,12,25,10
"4704",1.7,1.5,110,56,0.9,9,9,2019,12,25,11
"4705",3.7,0.8,50,48,1.42,9,0,2019,12,25,12
"4706",4.9,1.4,70,41,1.33,3,0,2019,12,25,13
"4707",6.3,1.5,200,37,1.29,8,8,2019,12,25,14
"4708",6.6,1.6,230,36,0.71,9,9,2019,12,25,15
"4709",6.1,3.2,270,42,0.42,8,8,2019,12,25,16
"4710",5.3,0.9,320,48,0.18,7,4,2019,12,25,17
"4711",4.3,2,320,54,0.01,2,0,2019,12,25,18
"4712",3.2,1.2,270,65,0,10,7,2019,12,26,8
"4713",2.6,2.5,270,79,0.04,10,8,2019,12,26,9
"4714",2.8,1.5,250,83,0.26,10,7,2019,12,26,10
"4715",3.3,2.3,270,77,0.45,10,6,2019,12,26,11
"4716",3.3,3,290,71,0.36,10,6,2019,12,26,12
"4717",3.6,2.5,290,57,0.62,10,3,2019,12,26,13
"4718",3.8,2.8,290,44,0.62,9,7,2019,12,26,14
"4719",3.9,3.6,290,45,0.77,3,3,2019,12,26,15
"4720",3.2,4,270,46,0.42,7,7,2019,12,26,16
"4721",2.4,4,290,45,0.18,1,1,2019,12,26,17
"4722",1.8,4.4,290,50,0,0,0,2019,12,26,18
"4723",-4.5,1.8,360,61,0,0,0,2019,12,27,8
"4724",-3.9,2.9,340,49,0.31,0,0,2019,12,27,9
"4725",-2.8,3.8,320,42,0.89,0,0,2019,12,27,10
"4726",-1.8,4.1,290,38,1.39,0,0,2019,12,27,11
"4727",-0.6,3.3,340,35,1.67,0,0,2019,12,27,12
"4728",0.6,2.4,320,30,1.78,0,0,2019,12,27,13
"4729",1.9,2.7,270,27,1.72,0,0,2019,12,27,14
"4730",2.2,2.8,320,26,1.38,0,0,2019,12,27,15
"4731",2.1,3.2,290,29,0.88,0,0,2019,12,27,16
"4732",1,3.9,340,29,0.33,0,0,2019,12,27,17
"4733",0,2.8,270,37,0.01,0,0,2019,12,27,18
"4734",-3.2,2.3,70,53,0,0,0,2019,12,28,8
"4735",-2.4,2.9,70,50,0.27,0,0,2019,12,28,9
"4736",-0.1,2.1,70,45,0.8,0,0,2019,12,28,10
"4737",1.4,2,70,40,1.27,0,0,2019,12,28,11
"4738",2.9,1.9,70,38,1.59,1,0,2019,12,28,12
"4739",4.5,1.9,70,36,1.63,0,0,2019,12,28,13
"4740",5.5,1.7,140,38,1.36,8,2,2019,12,28,14
"4741",5.3,1,70,38,0.63,8,4,2019,12,28,15
"4742",5.4,0.8,110,39,0.4,8,5,2019,12,28,16
"4743",5.1,1.3,160,40,0.14,9,9,2019,12,28,17
"4744",4.7,2.4,140,42,0,8,8,2019,12,28,18
"4745",1.7,2.9,70,48,0,8,0,2019,12,29,8
"4746",2.2,3.3,70,47,0.13,9,0,2019,12,29,9
"4747",2.9,2.8,70,44,0.27,10,10,2019,12,29,10
"4748",3.7,2.7,70,42,0.39,10,10,2019,12,29,11
"4749",4.4,3,70,41,0.49,10,10,2019,12,29,12
"4750",5.2,2.8,70,39,0.55,10,10,2019,12,29,13
"4751",5.6,2.8,70,38,0.55,10,10,2019,12,29,14
"4752",6.1,3.4,70,38,0.48,10,10,2019,12,29,15
"4753",6.2,2.8,70,39,0.28,10,5,2019,12,29,16
"4754",5.9,3,70,40,0.13,9,6,2019,12,29,17
"4755",5.6,2.3,70,42,0.01,10,10,2019,12,29,18
"4756",4.8,3.6,320,79,0,10,10,2019,12,30,8
"4757",4.9,0.1,0,74,0.1,9,9,2019,12,30,9
"4758",5.7,0.8,20,72,0.31,9,9,2019,12,30,10
"4759",6.4,1.8,250,72,0.43,9,9,2019,12,30,11
"4760",6.7,2,320,73,0.43,9,9,2019,12,30,12
"4761",5.7,3.5,290,84,0.18,10,9,2019,12,30,13
"4762",5.4,2.7,320,87,0.17,10,9,2019,12,30,14
"4763",4.9,3.1,320,82,0.22,9,9,2019,12,30,15
"4764",4.7,2.6,290,78,0.24,8,8,2019,12,30,16
"4765",4.5,2.7,290,66,0.16,8,8,2019,12,30,17
"4766",2.9,3,270,62,0,3,3,2019,12,30,18
"4767",-10.8,3.7,340,42,0,0,0,2019,12,31,8
"4768",-10.7,4.1,320,37,0.32,0,0,2019,12,31,9
"4769",-9.6,3.8,340,36,0.96,0,0,2019,12,31,10
"4770",-8.8,3.9,290,34,1.47,0,0,2019,12,31,11
"4771",-8,4.3,320,32,1.78,0,0,2019,12,31,12
"4772",-6.8,4,290,31,1.91,0,0,2019,12,31,13
"4773",-6.1,2.7,290,30,1.81,0,0,2019,12,31,14
"4774",-5.4,2.8,320,30,1.47,0,0,2019,12,31,15
"4775",-4.9,2.7,320,27,0.99,0,0,2019,12,31,16
"4776",-5.6,2.5,270,32,0.39,0,0,2019,12,31,17
"4777",-6.7,2.1,270,34,0.01,0,0,2019,12,31,18
"4778",-4.6,1.8,50,64,0,9,9,2020,1,1,8
"4779",-4.3,2.3,50,70,0.04,9,9,2020,1,1,9
"4780",-4.2,1.9,70,76,0.17,9,9,2020,1,1,10
"4781",-3.4,1.5,70,75,0.41,9,9,2020,1,1,11
"4782",-2.2,1.7,50,72,1,9,9,2020,1,1,12
"4783",-1,1.6,90,67,0.93,9,9,2020,1,1,13
"4784",-0.4,1.2,90,65,0.89,9,9,2020,1,1,14
"4785",0.3,0,0,62,0.68,9,9,2020,1,1,15
"4786",0.3,0,0,64,0.32,9,9,2020,1,1,16
"4787",0.2,0.9,290,65,0.09,9,9,2020,1,1,17
"4788",0.1,0.8,50,66,0,9,9,2020,1,1,18
"4789",-0.4,2.3,70,67,0,9,9,2020,1,2,8
"4790",-0.1,2.4,70,67,0.07,9,9,2020,1,2,9
"4791",0.7,2,50,62,0.28,9,9,2020,1,2,10
"4792",1.7,2,50,57,0.59,9,9,2020,1,2,11
"4793",2.5,1,50,56,0.64,9,9,2020,1,2,12
"4794",3.4,1.8,200,56,0.67,9,9,2020,1,2,13
"4795",3.7,2.3,290,58,0.45,9,9,2020,1,2,14
"4796",3.8,2.8,290,58,0.4,9,9,2020,1,2,15
"4797",3.7,2.5,290,58,0.27,9,9,2020,1,2,16
"4798",3.3,3.1,270,62,0.1,9,9,2020,1,2,17
"4799",2.7,2.2,270,61,0,7,7,2020,1,2,18
"4800",-3.3,1.7,270,86,0,0,0,2020,1,3,8
"4801",-2.6,2.2,290,74,0.3,0,0,2020,1,3,9
"4802",-1,2.2,320,60,0.86,0,0,2020,1,3,10
"4803",0.1,3.2,320,48,1.32,0,0,2020,1,3,11
"4804",1.7,2.4,320,42,1.62,0,0,2020,1,3,12
"4805",2.9,2,270,35,1.69,0,0,2020,1,3,13
"4806",4,3.1,270,30,1.7,0,0,2020,1,3,14
"4807",4.1,2.9,290,28,1.36,0,0,2020,1,3,15
"4808",4.3,2.1,340,30,0.89,0,0,2020,1,3,16
"4809",3.3,2.2,320,35,0.35,0,0,2020,1,3,17
"4810",2.2,1.3,320,38,0.01,0,0,2020,1,3,18
"4811",-1.8,1.1,70,63,0,9,9,2020,1,4,8
"4812",-1.5,1.6,50,62,0.11,8,8,2020,1,4,9
"4813",0.1,1.2,50,54,0.61,7,7,2020,1,4,10
"4814",2,1.3,50,49,1.16,0,0,2020,1,4,11
"4815",4.2,2.8,340,51,1.5,0,0,2020,1,4,12
"4816",5,2.9,320,42,1.68,0,0,2020,1,4,13
"4817",5.6,4,340,40,1.62,0,0,2020,1,4,14
"4818",6.1,2.2,320,33,1.35,0,0,2020,1,4,15
"4819",5.6,3.4,340,34,0.89,0,0,2020,1,4,16
"4820",4.7,3.5,290,36,0.35,0,0,2020,1,4,17
"4821",3.6,1.5,270,41,0.02,0,0,2020,1,4,18
"4822",-3.1,1,50,61,0,0,0,2020,1,5,8
"4823",-2.7,0.7,50,58,0.28,0,0,2020,1,5,9
"4824",-0.6,0.8,20,50,0.87,0,0,2020,1,5,10
"4825",2.1,0.7,110,42,1.38,0,0,2020,1,5,11
"4826",4,1.1,70,35,1.66,1,0,2020,1,5,12
"4827",5.5,0.8,110,33,1.66,6,0,2020,1,5,13
"4828",6,1.8,230,32,1.47,8,0,2020,1,5,14
"4829",6.5,0.9,230,30,1,8,0,2020,1,5,15
"4830",5.9,1.2,250,29,0.56,8,0,2020,1,5,16
"4831",5,1.1,230,30,0.22,9,0,2020,1,5,17
"4832",4,0.3,0,37,0,9,0,2020,1,5,18
"4833",2.2,1.3,70,43,0,10,10,2020,1,6,8
"4834",2.5,0.7,90,42,0.04,10,5,2020,1,6,9
"4835",3,2,70,44,0.11,10,8,2020,1,6,10
"4836",3.5,3.4,70,45,0.29,10,8,2020,1,6,11
"4837",4.5,3.5,70,51,0.64,10,9,2020,1,6,12
"4838",4,3.6,70,58,0.3,10,8,2020,1,6,13
"4839",3.9,4.9,70,65,0.28,10,9,2020,1,6,14
"4840",3.7,4.5,70,70,0.26,10,8,2020,1,6,15
"4841",3.3,3.9,70,79,0.1,10,9,2020,1,6,16
"4842",3,3.5,70,83,0.01,10,9,2020,1,6,17
"4843",2.8,4.5,70,89,0,10,6,2020,1,6,18
"4844",5.6,3.8,70,95,0,10,7,2020,1,7,8
"4845",5.8,3.6,90,94,0.01,10,6,2020,1,7,9
"4846",6,4,70,94,0.06,10,7,2020,1,7,10
"4847",6.3,4.1,70,93,0.15,10,7,2020,1,7,11
"4848",6.4,4.3,70,94,0.17,10,8,2020,1,7,12
"4849",6.6,2.9,70,95,0.12,10,8,2020,1,7,13
"4850",6.7,3.6,70,95,0.11,10,8,2020,1,7,14
"4851",6.5,4,70,95,0.08,10,8,2020,1,7,15
"4852",6.7,4.8,70,96,0.04,10,8,2020,1,7,16
"4853",6.8,5,70,96,0.01,10,8,2020,1,7,17
"4854",7,5.3,70,96,0,10,8,2020,1,7,18
"4855",1.6,2.5,290,95,0,10,9,2020,1,8,8
"4856",2.2,1.8,290,95,0.06,10,9,2020,1,8,9
"4857",2.7,2.8,290,94,0.17,10,9,2020,1,8,10
"4858",3.1,2.5,270,91,0.23,10,8,2020,1,8,11
"4859",3.2,3.3,270,87,0.28,10,8,2020,1,8,12
"4860",3.4,2.7,290,85,0.3,10,8,2020,1,8,13
"4861",3.6,2.2,270,83,0.3,10,8,2020,1,8,14
"4862",3.9,1.9,270,80,0.31,10,8,2020,1,8,15
"4863",3.9,1.8,270,80,0.15,10,8,2020,1,8,16
"4864",3.9,2.2,290,81,0.04,9,9,2020,1,8,17
"4865",3.4,3.7,270,83,0,9,9,2020,1,8,18
"4866",-2.8,2.5,290,75,0,1,1,2020,1,9,8
"4867",-2.7,1.9,290,73,0.19,2,2,2020,1,9,9
"4868",-2.1,2.5,320,68,0.52,4,4,2020,1,9,10
"4869",-1.6,3.3,290,63,0.91,4,4,2020,1,9,11
"4870",-0.7,3.3,320,57,1.54,0,0,2020,1,9,12
"4871",0.1,3.6,320,51,1.75,0,0,2020,1,9,13
"4872",1.1,3.3,290,51,1.66,0,0,2020,1,9,14
"4873",1.7,2.6,290,49,1.33,0,0,2020,1,9,15
"4874",1.6,2.2,320,49,0.88,0,0,2020,1,9,16
"4875",0.6,3.1,290,55,0.35,0,0,2020,1,9,17
"4876",-0.4,2.6,290,60,0.01,0,0,2020,1,9,18
"4877",-3.8,1.3,20,79,0,8,0,2020,1,10,8
"4878",-3,0,0,74,0.17,7,0,2020,1,10,9
"4879",-1.8,0.9,270,68,0.57,6,0,2020,1,10,10
"4880",0.1,1.5,270,62,1.11,4,0,2020,1,10,11
"4881",1.8,0.8,200,55,1.49,0,0,2020,1,10,12
"4882",2,3.2,320,53,1.64,0,0,2020,1,10,13
"4883",3,2.2,290,44,1.66,0,0,2020,1,10,14
"4884",3.8,2.9,270,43,1.38,0,0,2020,1,10,15
"4885",3.7,2.2,320,41,0.94,0,0,2020,1,10,16
"4886",2.7,2.8,290,40,0.41,0,0,2020,1,10,17
"4887",1.8,2.6,290,45,0.02,2,0,2020,1,10,18
"4888",-2.5,1.6,20,81,0,0,0,2020,1,11,8
"4889",-2.4,1.1,20,77,0.24,1,1,2020,1,11,9
"4890",-1,0.1,0,70,0.54,1,1,2020,1,11,10
"4891",1.5,1.5,290,60,1.33,3,3,2020,1,11,11
"4892",2.6,1.1,290,52,1.62,1,1,2020,1,11,12
"4893",3.5,2.7,250,44,1.84,1,0,2020,1,11,13
"4894",3.4,3.1,320,40,1.78,1,0,2020,1,11,14
"4895",3.1,3.2,320,41,1.45,1,0,2020,1,11,15
"4896",3.6,3,290,45,0.92,0,0,2020,1,11,16
"4897",2.3,2.9,320,51,0.38,1,0,2020,1,11,17
"4898",1.1,2.9,320,52,0.03,4,0,2020,1,11,18
"4899",-3.3,1.7,290,71,0,7,7,2020,1,12,8
"4900",-3,2.2,320,70,0.25,7,3,2020,1,12,9
"4901",-2,1.7,320,63,0.77,7,0,2020,1,12,10
"4902",-0.7,2.3,320,57,1.26,2,0,2020,1,12,11
