"","Temp","WS","WD","Humi","Solar","Cloud","LowCloud","Year","Month","Day","Time"
"4230",17.4,6,250,51,2.27,4,4,2019,11,11,12
"4231",18.2,6.5,250,47,2.31,4,4,2019,11,11,13
"4232",19,6.6,270,43,2.15,4,4,2019,11,11,14
"4233",18.9,4.8,270,43,1.38,6,6,2019,11,11,15
"4234",19.3,2,340,42,1.06,2,2,2019,11,11,16
"4235",18.1,4.6,270,44,0.43,0,0,2019,11,11,17
"4236",16.4,3,270,47,0.01,0,0,2019,11,11,18
"4237",10.9,2.6,340,62,0,0,0,2019,11,12,7
"4238",11.6,3,360,63,0.25,0,0,2019,11,12,8
"4239",14.1,1.3,270,57,0.89,0,0,2019,11,12,9
"4240",16.2,1.7,160,52,1.53,0,0,2019,11,12,10
"4241",17.4,0.9,90,43,2,0,0,2019,11,12,11
"4242",18.9,2.7,160,37,2.32,4,0,2019,11,12,12
"4243",17.3,3.2,200,48,1.9,8,0,2019,11,12,13
"4244",18.1,3.5,200,43,1.72,3,0,2019,11,12,14
"4245",17.9,2.4,180,40,1.61,6,0,2019,11,12,15
"4246",16.5,3.1,200,48,0.84,4,0,2019,11,12,16
"4247",15.4,1.9,230,51,0.21,8,0,2019,11,12,17
"4248",14.3,1.7,270,53,0.01,8,4,2019,11,12,18
"4249",10.2,0.5,50,66,0,0,0,2019,11,13,7
"4250",11.4,0.7,230,65,0.18,9,9,2019,11,13,8
"4251",13.4,0.6,230,55,0.45,9,9,2019,11,13,9
"4252",14.9,3.8,250,43,0.87,9,9,2019,11,13,10
"4253",15.5,4.2,270,48,1.03,9,9,2019,11,13,11
"4254",15.5,4.9,250,57,1.27,9,5,2019,11,13,12
"4255",16,6.6,270,61,1.16,9,9,2019,11,13,13
"4256",15.6,6.1,250,62,1,9,9,2019,11,13,14
"4257",15.9,7.5,270,59,0.43,10,10,2019,11,13,15
"4258",16.1,5,250,50,0.17,10,10,2019,11,13,16
"4259",16,5.5,250,48,0.18,8,0,2019,11,13,17
"4260",15.5,6.9,270,51,0.01,9,0,2019,11,13,18
"4261",6,2.2,320,48,0,0,0,2019,11,14,7
"4262",6.4,2.2,360,42,0.24,0,0,2019,11,14,8
"4263",6.7,2.6,320,37,0.91,0,0,2019,11,14,9
"4264",7.5,2.7,340,34,1.58,0,0,2019,11,14,10
"4265",7.4,3.9,320,31,2.1,0,0,2019,11,14,11
"4266",8.8,3.5,290,28,2.37,0,0,2019,11,14,12
"4267",9.7,1.9,20,29,2.4,0,0,2019,11,14,13
"4268",10,3.7,290,24,2.2,0,0,2019,11,14,14
"4269",10.3,4,290,21,1.76,0,0,2019,11,14,15
"4270",10.6,2.3,320,24,1.14,0,0,2019,11,14,16
"4271",8.6,1.9,340,23,0.43,0,0,2019,11,14,17
"4272",6.8,2.2,340,24,0,0,0,2019,11,14,18
"4273",6.2,3.6,360,37,0,0,0,2019,11,15,7
"4274",7.2,3.7,340,34,0.21,0,0,2019,11,15,8
"4275",9.2,3.5,290,32,0.86,0,0,2019,11,15,9
"4276",12.1,2.8,290,26,1.51,0,0,2019,11,15,10
"4277",13.4,5.1,250,26,2,0,0,2019,11,15,11
"4278",13.8,5.2,250,33,2.27,0,0,2019,11,15,12
"4279",15.4,4.5,230,36,2.29,0,0,2019,11,15,13
"4280",16.1,4.9,200,38,2.05,0,0,2019,11,15,14
"4281",15.6,4.8,230,41,1.6,0,0,2019,11,15,15
"4282",15.7,4.6,250,47,1,0,0,2019,11,15,16
"4283",14.1,5.5,250,58,0.36,0,0,2019,11,15,17
"4284",13.3,4.7,250,59,0,0,0,2019,11,15,18
"4285",11.1,2.6,270,73,0,0,0,2019,11,16,7
"4286",12.5,2.9,250,70,0.17,0,0,2019,11,16,8
"4287",14.5,3.5,270,67,0.78,0,0,2019,11,16,9
"4288",16.1,5,270,63,1.38,0,0,2019,11,16,10
"4289",17,4.7,250,57,1.49,3,3,2019,11,16,11
"4290",18.1,5,250,55,2.12,0,0,2019,11,16,12
"4291",18.5,4.9,250,54,2.16,0,0,2019,11,16,13
"4292",19.6,4.2,200,54,1.95,1,1,2019,11,16,14
"4293",19,4.1,200,55,1.52,0,0,2019,11,16,15
"4294",18.5,4.2,200,58,0.88,2,0,2019,11,16,16
"4295",16.9,4.1,250,66,0.31,0,0,2019,11,16,17
"4296",16,3.5,250,67,0.01,0,0,2019,11,16,18
"4297",13.6,2.3,50,78,0.03,10,6,2019,11,17,8
"4298",14.7,2.2,50,78,0.18,10,6,2019,11,17,9
"4299",15.6,1.5,50,79,0.29,10,5,2019,11,17,10
"4300",16.7,1.6,70,74,0.38,10,7,2019,11,17,11
"4301",16.9,1.2,90,75,0.36,10,7,2019,11,17,12
"4302",17.8,2.1,90,73,0.54,10,8,2019,11,17,13
"4303",17.8,1.6,70,73,0.52,10,6,2019,11,17,14
"4304",18.7,2.5,90,75,0.73,10,6,2019,11,17,15
"4305",18.3,0.8,110,77,0.33,10,6,2019,11,17,16
"4306",18.3,2.1,140,68,0.01,10,7,2019,11,17,17
"4307",17.8,1.7,200,70,0,10,6,2019,11,17,18
"4308",15.8,4.1,270,67,0.11,9,9,2019,11,18,8
"4309",16.1,5.6,290,61,0.27,10,10,2019,11,18,9
"4310",17.2,3.5,290,56,0.95,3,0,2019,11,18,10
"4311",16.7,3.2,290,61,1.46,3,3,2019,11,18,11
"4312",15.5,3.9,320,55,1.81,7,2,2019,11,18,12
"4313",15.3,2.9,320,53,1.34,9,9,2019,11,18,13
"4314",15.5,3.7,290,51,1.01,7,7,2019,11,18,14
"4315",14.2,3.5,250,49,0.79,9,9,2019,11,18,15
"4316",13.1,2.4,340,51,0.72,8,8,2019,11,18,16
"4317",11.8,2.2,200,51,0.14,8,8,2019,11,18,17
"4318",10.8,2.7,290,46,0,9,9,2019,11,18,18
"4319",5.8,1.2,340,55,0.21,5,0,2019,11,19,8
"4320",7.8,1.7,290,51,0.9,6,6,2019,11,19,9
"4321",8.7,2.4,320,49,1.29,3,3,2019,11,19,10
"4322",10,2.2,320,48,2.02,6,6,2019,11,19,11
"4323",8.9,3.5,360,49,2.49,6,6,2019,11,19,12
"4324",10.6,2.4,340,38,2.31,3,3,2019,11,19,13
"4325",10.1,2.9,320,39,2.12,0,0,2019,11,19,14
"4326",10.5,1.8,320,38,1.69,1,1,2019,11,19,15
"4327",9.8,3.5,270,38,1.05,0,0,2019,11,19,16
"4328",8.2,2.8,320,39,0.36,0,0,2019,11,19,17
"4329",7.3,2,290,40,0.01,0,0,2019,11,19,18
"4330",3,3.2,50,44,0.19,0,0,2019,11,20,8
"4331",3.9,3.6,320,40,0.86,0,0,2019,11,20,9
"4332",5.5,3.5,290,38,1.54,0,0,2019,11,20,10
"4333",7.2,2.8,340,35,2.02,0,0,2019,11,20,11
"4334",8.5,3.5,340,32,2.29,0,0,2019,11,20,12
"4335",11.6,1.4,140,29,2.32,0,0,2019,11,20,13
"4336",12.2,1.4,360,28,2.09,0,0,2019,11,20,14
"4337",11.4,3.1,200,35,1.63,0,0,2019,11,20,15
"4338",11.4,2.4,230,35,1.01,0,0,2019,11,20,16
"4339",9.5,1.7,320,29,0.37,0,0,2019,11,20,17
"4340",7.9,2.1,320,32,0,0,0,2019,11,20,18
"4341",6.5,1.6,50,34,0.17,0,0,2019,11,21,8
"4342",10.3,2.2,50,33,0.78,0,0,2019,11,21,9
"4343",12.8,3.1,50,38,1.41,0,0,2019,11,21,10
"4344",15,2.9,50,37,1.91,0,0,2019,11,21,11
"4345",15.6,3.1,70,41,2.17,0,0,2019,11,21,12
"4346",15.7,3.4,110,43,2.22,0,0,2019,11,21,13
"4347",15.5,4,90,47,2.02,0,0,2019,11,21,14
"4348",15.3,2.8,90,48,1.51,4,0,2019,11,21,15
"4349",14.5,3,70,52,0.84,5,0,2019,11,21,16
"4350",12.8,3,50,56,0.28,8,0,2019,11,21,17
"4351",12.1,2.3,50,56,0.01,8,0,2019,11,21,18
"4352",12.3,3.3,50,66,0.16,0,0,2019,11,22,8
"4353",14.6,3.2,50,61,0.76,1,0,2019,11,22,9
"4354",17.2,3.3,50,58,1.39,2,0,2019,11,22,10
"4355",17.7,2.6,70,60,1.55,4,4,2019,11,22,11
"4356",19.8,2.2,90,54,2.23,2,2,2019,11,22,12
"4357",19.4,3.1,90,51,2.13,3,3,2019,11,22,13
"4358",19.5,2.7,90,53,2.21,3,3,2019,11,22,14
"4359",19.5,2.7,90,55,1.71,3,3,2019,11,22,15
"4360",17.9,3.2,70,62,1.03,3,3,2019,11,22,16
"4361",16.2,2.9,50,65,0.28,3,3,2019,11,22,17
"4362",14.9,2.6,50,67,0,2,2,2019,11,22,18
"4363",13.6,2.5,50,68,0.1,0,0,2019,11,23,8
"4364",16.2,2.7,50,60,0.71,0,0,2019,11,23,9
"4365",17.8,3.4,50,58,1.37,1,0,2019,11,23,10
"4366",19.7,2.2,50,54,1.84,1,0,2019,11,23,11
"4367",20,3.3,90,54,2.1,3,0,2019,11,23,12
"4368",20.1,2.4,90,54,2.16,5,0,2019,11,23,13
"4369",20.2,1.9,90,54,1.88,5,0,2019,11,23,14
"4370",19.5,2.2,70,57,1.41,8,0,2019,11,23,15
"4371",18.7,1.5,90,59,0.86,8,0,2019,11,23,16
"4372",17.2,1.6,70,67,0.34,2,2,2019,11,23,17
"4373",15.4,1.6,50,72,0,6,0,2019,11,23,18
"4374",14.5,0.4,0,95,0,10,8,2019,11,24,8
"4375",14.8,1.1,90,97,0.01,10,8,2019,11,24,9
"4376",15.2,1.2,70,98,0.16,10,8,2019,11,24,10
"4377",15.7,0.9,20,97,0.09,10,6,2019,11,24,11
"4378",16.9,0.7,110,99,0.56,10,6,2019,11,24,12
"4379",18.1,1.6,290,97,0.79,10,6,2019,11,24,13
"4380",18.7,1.9,290,89,0.9,10,7,2019,11,24,14
"4381",18.1,2.1,340,85,0.7,10,7,2019,11,24,15
"4382",17.7,1.9,340,81,0.57,9,9,2019,11,24,16
"4383",17,3.3,340,84,0.21,5,5,2019,11,24,17
"4384",16.7,1.1,320,82,0,3,3,2019,11,24,18
"4385",10,4.4,360,52,0.15,7,0,2019,11,25,8
"4386",10.4,5.9,340,45,0.73,8,2,2019,11,25,9
"4387",12.5,1.6,340,41,1.2,8,2,2019,11,25,10
"4388",14.1,2.8,20,40,1.2,8,5,2019,11,25,11
"4389",15.2,5.5,20,54,1.96,5,0,2019,11,25,12
"4390",15.3,4.7,50,56,1.86,7,2,2019,11,25,13
"4391",13.3,4.4,50,65,0.85,10,7,2019,11,25,14
"4392",11.7,4.3,50,71,0.36,10,7,2019,11,25,15
"4393",11.1,4.6,50,75,0.18,10,7,2019,11,25,16
"4394",10.7,4.9,50,75,0.15,10,7,2019,11,25,17
"4395",10.3,4.2,50,77,0,10,7,2019,11,25,18
"4396",8.9,2.7,20,76,0.04,3,3,2019,11,26,8
"4397",9.6,3.5,20,70,0.22,4,4,2019,11,26,9
"4398",12.8,2.8,50,56,0.78,3,3,2019,11,26,10
"4399",15.1,3.4,70,48,1.82,0,0,2019,11,26,11
"4400",15.9,2.8,50,46,2.12,0,0,2019,11,26,12
"4401",16.2,2.9,50,42,2.19,0,0,2019,11,26,13
"4402",16.3,2.8,70,45,1.99,0,0,2019,11,26,14
"4403",15.9,3.1,70,45,1.71,3,3,2019,11,26,15
"4404",13.9,2.3,70,50,0.89,3,3,2019,11,26,16
"4405",12.2,3,70,54,0.32,0,0,2019,11,26,17
"4406",11,3.1,50,58,0,0,0,2019,11,26,18
"4407",10.1,3.3,340,60,0.08,6,2,2019,11,27,8
"4408",10.9,3.3,320,56,0.54,9,2,2019,11,27,9
"4409",10.6,3.6,340,58,0.33,9,7,2019,11,27,10
"4410",11.6,1.7,320,59,0.65,10,9,2019,11,27,11
"4411",10.8,2.2,290,61,0.32,10,9,2019,11,27,12
"4412",10.8,2,340,61,0.37,10,4,2019,11,27,13
"4413",11.2,2.3,320,62,0.47,10,9,2019,11,27,14
"4414",11.5,1.2,140,61,0.35,10,9,2019,11,27,15
"4415",11.1,3.2,340,62,0.25,10,9,2019,11,27,16
"4416",10.6,3.6,340,61,0.07,10,9,2019,11,27,17
"4417",10.3,3.2,360,60,0,10,9,2019,11,27,18
"4418",9.1,3.8,50,75,0.02,9,9,2019,11,28,8
"4419",9.5,3.8,50,77,0.23,9,9,2019,11,28,9
"4420",9.6,5.4,50,77,0.51,9,9,2019,11,28,10
"4421",10.5,5.3,50,76,0.67,9,9,2019,11,28,11
"4422",10.4,3.4,50,73,0.65,9,9,2019,11,28,12
"4423",12.1,4.1,50,64,0.99,8,8,2019,11,28,13
"4424",12.4,3.3,50,62,1.2,8,8,2019,11,28,14
"4425",11.2,2.8,50,64,0.91,9,9,2019,11,28,15
"4426",10.5,4,20,67,0.58,9,9,2019,11,28,16
"4427",9.5,3.6,20,69,0.2,9,9,2019,11,28,17
"4428",8.8,3,20,68,0,7,7,2019,11,28,18
"4429",6.1,5,360,60,0.13,0,0,2019,11,29,8
"4430",7.3,2.8,110,52,0.74,0,0,2019,11,29,9
"4431",7.7,3.1,360,46,1.35,0,0,2019,11,29,10
"4432",9,3.6,320,35,1.85,0,0,2019,11,29,11
"4433",10,4.5,290,28,2.16,0,0,2019,11,29,12
"4434",12.1,2.4,320,28,2.22,0,0,2019,11,29,13
"4435",12.3,4.1,320,23,2.04,0,0,2019,11,29,14
"4436",13.8,1.7,340,20,1.62,0,0,2019,11,29,15
"4437",13.2,2.1,320,18,1.02,0,0,2019,11,29,16
"4438",10.9,2.3,340,18,0.33,0,0,2019,11,29,17
"4439",9.5,2.7,340,20,0,0,0,2019,11,29,18
"4440",8.2,0.7,160,64,0.1,3,3,2019,11,30,8
"4441",11.5,1.7,50,63,0.66,4,4,2019,11,30,9
"4442",11.7,1.7,320,60,0.94,5,5,2019,11,30,10
"4443",11.8,1.7,320,61,0.89,9,9,2019,11,30,11
"4444",12.3,2,340,60,0.87,9,9,2019,11,30,12
"4445",13.3,2.1,320,56,1.7,6,6,2019,11,30,13
"4446",13.9,2.6,360,56,1.61,5,5,2019,11,30,14
"4447",15.5,2.9,250,45,1.53,0,0,2019,11,30,15
"4448",14.7,4.3,250,40,0.96,0,0,2019,11,30,16
"4449",12.8,3,270,47,0.31,0,0,2019,11,30,17
"4450",11.4,1.8,290,57,0,0,0,2019,11,30,18
"4451",10.4,1.4,290,79,0,10,6,2019,12,1,8
"4452",9.7,3.5,320,80,0.05,10,8,2019,12,1,9
"4453",10.4,1.3,50,79,0.23,10,8,2019,12,1,10
"4454",10.8,0.7,160,84,0.37,10,8,2019,12,1,11
"4455",11.3,1.3,70,85,0.65,10,7,2019,12,1,12
"4456",11.2,0.6,50,90,0.62,10,5,2019,12,1,13
"4457",10.4,1.1,110,95,0.17,10,7,2019,12,1,14
"4458",9.5,2.9,70,97,0.06,10,9,2019,12,1,15
"4459",9.1,3,50,98,0.05,10,8,2019,12,1,16
"4460",8.7,4.4,50,99,0,10,8,2019,12,1,17
"4461",8.5,2.2,20,100,0,10,9,2019,12,1,18
"4462",5.9,2.9,140,56,0.08,5,0,2019,12,2,8
"4463",6.5,2.4,200,53,0.66,3,0,2019,12,2,9
"4464",7.7,2.4,70,52,1.28,3,0,2019,12,2,10
"4465",8,3.6,270,49,1.74,2,0,2019,12,2,11
"4466",9,3.2,270,45,2.01,0,0,2019,12,2,12
"4467",9,5,290,42,2.1,2,0,2019,12,2,13
"4468",10.1,2.7,340,39,1.94,0,0,2019,12,2,14
"4469",10,5.9,270,36,1.47,1,1,2019,12,2,15
"4470",8.8,2.4,340,35,0.94,0,0,2019,12,2,16
"4471",7.5,4.4,320,36,0.32,0,0,2019,12,2,17
"4472",6.5,4.4,270,40,0,0,0,2019,12,2,18
"4473",1.2,1.6,290,59,0.1,0,0,2019,12,3,8
"4474",3.6,1.2,290,48,0.65,0,0,2019,12,3,9
"4475",5.1,1.7,360,48,1.28,0,0,2019,12,3,10
"4476",6.3,2.6,250,44,1.77,0,0,2019,12,3,11
"4477",7,3.2,250,47,2.06,0,0,2019,12,3,12
"4478",7.8,2.9,230,44,2.08,0,0,2019,12,3,13
"4479",8.4,3.9,270,43,1.91,3,3,2019,12,3,14
"4480",7.4,5.5,250,45,1.15,8,8,2019,12,3,15
"4481",7.9,4,250,51,0.63,7,7,2019,12,3,16
"4482",6.8,4.9,270,54,0.21,7,7,2019,12,3,17
"4483",6.6,3.9,270,58,0,5,5,2019,12,3,18
"4484",5.4,3.6,270,62,0.07,0,0,2019,12,4,8
"4485",7.1,3.4,270,62,0.58,0,0,2019,12,4,9
"4486",8.5,4.2,270,56,1.16,0,0,2019,12,4,10
"4487",9.6,1.6,320,47,1.63,0,0,2019,12,4,11
"4488",10.3,2.3,360,44,1.93,0,0,2019,12,4,12
"4489",10.6,2.5,360,43,1.98,0,0,2019,12,4,13
"4490",11.2,2.1,340,40,1.54,4,4,2019,12,4,14
"4491",10.8,3.1,320,39,1.29,3,3,2019,12,4,15
"4492",10,2.6,360,42,0.74,2,2,2019,12,4,16
"4493",8.7,1.4,360,45,0.19,0,0,2019,12,4,17
"4494",7.8,1.4,340,45,0,0,0,2019,12,4,18
"4495",3.1,1.7,360,58,0.07,0,0,2019,12,5,8
"4496",4.8,2.3,360,49,0.6,0,0,2019,12,5,9
"4497",6.7,2.1,360,38,1.29,0,0,2019,12,5,10
"4498",8.3,1.4,360,30,1.77,0,0,2019,12,5,11
"4499",7.9,2.8,290,27,1.76,0,0,2019,12,5,12
"4500",8.8,2.3,360,30,2.09,0,0,2019,12,5,13
"4501",9,3.2,360,27,1.89,2,0,2019,12,5,14
"4502",8.4,2.9,340,30,1.4,3,0,2019,12,5,15
"4503",7.7,2.8,340,30,0.93,2,0,2019,12,5,16
"4504",5.5,3.1,360,30,0.25,1,0,2019,12,5,17
"4505",4.6,1.4,290,30,0,5,0,2019,12,5,18
"4506",-2.4,3.7,340,30,0.05,8,5,2019,12,6,8
"4507",-1.9,4.6,340,30,0.46,7,0,2019,12,6,9
"4508",0,2.8,320,27,0.72,7,5,2019,12,6,10
"4509",-0.1,3.7,360,26,1.01,9,0,2019,12,6,11
"4510",1.9,2.4,360,23,1.42,8,0,2019,12,6,12
"4511",2.6,3.8,340,22,1.52,6,0,2019,12,6,13
"4512",3.6,3.1,270,21,1.45,8,0,2019,12,6,14
"4513",3.6,3.8,340,20,1.17,7,0,2019,12,6,15
"4514",3.8,2.8,320,20,0.74,7,3,2019,12,6,16
"4515",2.8,2.8,320,19,0.3,7,3,2019,12,6,17
"4516",2.3,3.9,360,17,0,9,5,2019,12,6,18
"4517",-0.4,1.9,360,50,0.08,0,0,2019,12,7,8
"4518",1,3,360,48,0.66,0,0,2019,12,7,9
"4519",2.5,3,340,45,1.29,0,0,2019,12,7,10
"4520",5.2,2.5,320,38,1.79,0,0,2019,12,7,11
"4521",7.9,1.9,20,34,2.06,0,0,2019,12,7,12
"4522",8.1,2.9,290,36,2.09,0,0,2019,12,7,13
"4523",8.4,4.5,290,36,1.92,0,0,2019,12,7,14
"4524",8.8,4.1,270,35,1.55,0,0,2019,12,7,15
"4525",9.1,2.6,290,34,0.95,0,0,2019,12,7,16
"4526",7,1.9,360,38,0.29,0,0,2019,12,7,17
"4527",5.9,2,340,41,0,0,0,2019,12,7,18
"4528",3,0.9,360,48,0.07,0,0,2019,12,8,8
"4529",6.1,0.9,160,49,0.6,0,0,2019,12,8,9
"4530",7.3,1,320,43,1.24,0,0,2019,12,8,10
"4531",8.5,1.6,270,36,1.73,0,0,2019,12,8,11
"4532",9.4,2,270,32,2.04,0,0,2019,12,8,12
"4533",10.3,1.8,290,29,2.1,0,0,2019,12,8,13
"4534",11.5,2.7,230,21,1.96,0,0,2019,12,8,14
"4535",10.9,3,250,30,1.58,0,0,2019,12,8,15
"4536",10.8,2.5,250,30,0.98,0,0,2019,12,8,16
"4537",7.9,2.6,250,35,0.3,0,0,2019,12,8,17
"4538",6.4,1.5,320,37,0,0,0,2019,12,8,18
"4539",4.8,2.2,340,53,0.06,0,0,2019,12,9,8
"4540",6.1,2.8,320,48,0.58,0,0,2019,12,9,9
"4541",8.1,1.8,20,44,1.22,0,0,2019,12,9,10
"4542",8.3,4.4,340,37,1.75,0,0,2019,12,9,11
"4543",9.8,2.9,290,34,2.07,0,0,2019,12,9,12
"4544",11.9,2.7,270,28,2.07,0,0,2019,12,9,13
"4545",12.9,0.9,290,27,1.85,0,0,2019,12,9,14
"4546",12.9,2.5,270,31,1.5,0,0,2019,12,9,15
"4547",10.9,3.8,250,36,0.87,0,0,2019,12,9,16
"4548",9.3,3.2,250,35,0.26,0,0,2019,12,9,17
"4549",8.4,3.7,270,38,0,0,0,2019,12,9,18
"4550",7.8,0.3,0,71,0.06,8,0,2019,12,10,8
"4551",9.6,1.8,230,69,0.33,8,0,2019,12,10,9
"4552",12.8,3.1,250,62,0.98,2,0,2019,12,10,10
"4553",14.3,4.2,250,59,1.52,3,0,2019,12,10,11
"4554",14.8,4.2,250,56,1.82,5,0,2019,12,10,12
"4555",15.5,4.6,250,53,1.86,0,0,2019,12,10,13
"4556",16.1,4.5,250,54,1.7,4,0,2019,12,10,14
"4557",15.8,4.8,270,55,1.28,3,0,2019,12,10,15
"4558",15.1,3.7,230,58,0.72,5,0,2019,12,10,16
"4559",13.9,3.4,250,59,0.22,4,0,2019,12,10,17
"4560",12.9,3.3,250,64,0,0,0,2019,12,10,18
"4561",11.9,3.6,250,73,0.08,6,0,2019,12,11,8
"4562",13.1,3.4,270,70,0.52,7,0,2019,12,11,9
"4563",14.1,3.7,270,69,1.08,5,0,2019,12,11,10
"4564",15,4.1,270,63,1.54,3,0,2019,12,11,11
"4565",15.5,5.3,250,57,1.87,1,0,2019,12,11,12
"4566",15.6,6.9,250,54,1.92,3,0,2019,12,11,13
"4567",16,6.5,250,55,1.74,0,0,2019,12,11,14
"4568",15.9,8,250,53,1.32,0,0,2019,12,11,15
"4569",15.6,7.2,270,52,0.75,2,0,2019,12,11,16
"4570",14.8,7.5,250,54,0.21,2,2,2019,12,11,17
"4571",14.4,7.5,250,56,0,0,0,2019,12,11,18
"4572",3,1.4,360,45,0.06,0,0,2019,12,12,8
"4573",4.6,1.3,360,35,0.59,0,0,2019,12,12,9
"4574",5.2,3.9,290,30,1.23,0,0,2019,12,12,10
"4575",5.7,4.7,290,28,1.76,0,0,2019,12,12,11
"4576",6.7,4.1,290,24,2.06,0,0,2019,12,12,12
"4577",7.8,3.4,290,20,2.11,0,0,2019,12,12,13
"4578",8.3,2.8,340,20,1.96,0,0,2019,12,12,14
"4579",8.4,2.4,320,21,1.56,0,0,2019,12,12,15
"4580",9.1,1.3,270,17,0.98,0,0,2019,12,12,16
"4581",6.6,2,320,21,0.3,0,0,2019,12,12,17
"4582",5.4,1,320,23,0,0,0,2019,12,12,18
"4583",3.5,3.1,340,19,0.06,0,0,2019,12,13,8
"4584",6,1.4,110,27,0.55,2,0,2019,12,13,9
"4585",8.1,1.5,270,18,1.09,6,0,2019,12,13,10
"4586",9.7,2.1,290,27,1.47,7,0,2019,12,13,11
"4587",9.6,5.3,270,31,1.73,6,0,2019,12,13,12
"4588",10,4.5,270,31,1.75,7,0,2019,12,13,13
"4589",9.3,4.6,250,36,1.48,8,0,2019,12,13,14
"4590",9.2,4.4,250,37,0.92,8,0,2019,12,13,15
"4591",9.2,2.4,270,42,0.55,8,0,2019,12,13,16
"4592",8.7,3.7,250,39,0.19,7,0,2019,12,13,17
"4593",8,3.5,270,39,0.01,4,0,2019,12,13,18
"4594",7.2,4.7,270,65,0.04,0,0,2019,12,14,8
"4595",8.7,3.5,270,59,0.45,0,0,2019,12,14,9
"4596",10.1,2.3,340,53,0.99,0,0,2019,12,14,10
"4597",11,2,20,55,1.53,0,0,2019,12,14,11
"4598",10.5,5.5,290,48,1.93,0,0,2019,12,14,12
"4599",11.9,3.2,160,41,1.95,0,0,2019,12,14,13
"4600",12.2,3.1,340,28,1.91,0,0,2019,12,14,14
"4601",12,4.8,290,23,1.54,0,0,2019,12,14,15
"4602",11.8,2.5,340,22,0.91,0,0,2019,12,14,16
"4603",9.8,1.9,340,25,0.25,0,0,2019,12,14,17
"4604",8.5,1.2,360,29,0,0,0,2019,12,14,18
"4605",7,3.1,20,71,0.02,1,1,2019,12,15,8
"4606",8.5,3.5,50,67,0.27,3,3,2019,12,15,9
"4607",10.8,3.6,50,61,0.73,4,4,2019,12,15,10
"4608",11.7,2.4,50,59,0.94,7,7,2019,12,15,11
"4609",12,3.3,70,54,0.99,8,8,2019,12,15,12
"4610",14.2,3.1,90,50,1.83,8,8,2019,12,15,13
"4611",13.3,2.4,70,50,1.75,7,4,2019,12,15,14
"4612",13.3,3.3,90,49,1.47,7,2,2019,12,15,15
"4613",12.1,2,70,52,0.88,7,0,2019,12,15,16
"4614",9.9,2.9,70,55,0.19,6,0,2019,12,15,17
"4615",8.9,2.8,50,58,0,6,0,2019,12,15,18
"4616",6.9,0.4,0,74,0.04,0,0,2019,12,16,8
"4617",10,0.9,110,68,0.46,0,0,2019,12,16,9
"4618",12.5,0.6,20,60,1.04,0,0,2019,12,16,10
"4619",14.9,1.6,110,55,1.53,0,0,2019,12,16,11
"4620",15.5,2.7,140,56,1.83,0,0,2019,12,16,12
"4621",15.8,2.3,110,54,1.88,0,0,2019,12,16,13
"4622",15.3,2.8,140,55,1.57,6,6,2019,12,16,14
"4623",15.1,2.4,140,57,1.29,7,7,2019,12,16,15
"4624",13.4,1.6,110,58,0.56,8,8,2019,12,16,16
"4625",12.4,1.3,90,62,0.15,6,0,2019,12,16,17
"4626",11.7,1.4,70,63,0,8,0,2019,12,16,18
"4627",11,0.5,290,76,0,10,4,2019,12,17,8
"4628",11.7,1.4,50,75,0.11,10,7,2019,12,17,9
"4629",12.6,0.9,230,73,0.26,10,6,2019,12,17,10
"4630",15.2,2.2,250,70,0.77,8,8,2019,12,17,11
"4631",14.8,4.1,270,76,0.74,10,4,2019,12,17,12
"4632",14.4,5.5,270,80,0.48,10,4,2019,12,17,13
"4633",15,6.5,270,75,1.07,8,8,2019,12,17,14
"4634",16.3,3.9,270,75,1.03,6,6,2019,12,17,15
"4635",15.1,3.7,250,80,0.35,5,5,2019,12,17,16
"4636",14.8,5,250,83,0.17,3,2,2019,12,17,17
"4637",14,4.4,270,87,0,7,2,2019,12,17,18
"4638",8,5.9,340,51,0.03,3,3,2019,12,18,8
"4639",8.5,5.9,340,48,0.41,3,3,2019,12,18,9
"4640",9,5.2,340,48,0.87,5,5,2019,12,18,10
"4641",9.9,4.9,340,43,1.13,7,7,2019,12,18,11
"4642",11.7,3.4,320,39,1.64,4,4,2019,12,18,12
"4643",12.6,2.3,340,36,1.73,3,3,2019,12,18,13
"4644",15.1,1.4,340,30,1.74,1,1,2019,12,18,14
"4645",15,2.2,290,28,1.48,0,0,2019,12,18,15
"4646",14.5,2.1,320,27,0.92,0,0,2019,12,18,16
"4647",12,3.2,340,28,0.3,0,0,2019,12,18,17
"4648",11,3.6,340,32,0,0,0,2019,12,18,18
"4649",4.5,4.4,360,35,0.02,7,2,2019,12,19,8
"4650",5.2,5.3,360,31,0.48,7,3,2019,12,19,9
"4651",7.9,4.3,140,26,1.34,6,3,2019,12,19,10
"4652",8.6,4.3,180,23,1.63,1,0,2019,12,19,11
"4653",9.7,2.8,160,21,1.93,0,0,2019,12,19,12
"4654",11.3,2.7,90,18,1.98,0,0,2019,12,19,13
"4655",11.7,2.4,270,18,1.88,0,0,2019,12,19,14
"4656",11.2,2.7,360,18,1.42,0,0,2019,12,19,15
"4657",10.1,2.8,20,19,0.81,7,0,2019,12,19,16
"4658",8.8,2.2,70,19,0.17,8,0,2019,12,19,17
"4659",7.8,2,360,20,0,9,0,2019,12,19,18
