"","Temp","WS","WD","Humi","Solar","Cloud","LowCloud","Year","Month","Day","Time"
"2454",31.2,1.3,160,37,1.25,8,4,2019,7,4,16
"2455",31,2.1,160,38,0.8,8,4,2019,7,4,17
"2456",31.1,1.2,250,38,0.67,7,3,2019,7,4,18
"2457",29.7,1.7,50,45,0.29,7,5,2019,7,4,19
"2458",27.5,2,140,58,0.02,7,0,2019,7,4,20
"2459",21,1,140,91,0.04,7,0,2019,7,5,6
"2460",22.8,0.7,90,82,0.57,7,0,2019,7,5,7
"2461",24.5,1,90,71,1.1,4,0,2019,7,5,8
"2462",26.8,1.1,70,64,1.69,4,0,2019,7,5,9
"2463",28.3,0.8,70,54,2.16,7,0,2019,7,5,10
"2464",29.2,2.2,110,51,2.5,6,0,2019,7,5,11
"2465",30.8,3.4,110,44,3.38,4,0,2019,7,5,12
"2466",31.5,3.3,90,38,3.24,4,1,2019,7,5,13
"2467",31.8,3.7,90,39,3.23,4,1,2019,7,5,14
"2468",32.3,4,90,39,2.82,4,1,2019,7,5,15
"2469",32.1,4.3,70,40,2.36,5,1,2019,7,5,16
"2470",31,4.4,90,44,1.32,7,0,2019,7,5,17
"2471",30.1,4.3,90,45,0.83,6,1,2019,7,5,18
"2472",29,3.5,90,47,0.58,5,0,2019,7,5,19
"2473",27.5,3.5,90,48,0.05,0,0,2019,7,5,20
"2474",20,2,110,92,0.04,0,0,2019,7,6,6
"2475",21.6,3.4,140,81,0.52,0,0,2019,7,6,7
"2476",23.5,3.7,110,69,1.15,1,1,2019,7,6,8
"2477",24.7,4.4,110,65,1.74,2,2,2019,7,6,9
"2478",25.7,4.1,110,60,2.38,2,2,2019,7,6,10
"2479",27.2,4.6,110,54,3.02,1,1,2019,7,6,11
"2480",27.9,5.2,110,50,3.34,1,1,2019,7,6,12
"2481",28.3,5.9,90,45,3.46,0,0,2019,7,6,13
"2482",28.4,5.1,110,44,3.35,0,0,2019,7,6,14
"2483",28.8,4.9,90,44,3.02,0,0,2019,7,6,15
"2484",28.2,5.9,110,41,2.54,0,0,2019,7,6,16
"2485",27,7.3,110,47,1.91,0,0,2019,7,6,17
"2486",25.7,5.5,90,57,1.2,0,0,2019,7,6,18
"2487",24.4,5.7,110,64,0.52,0,0,2019,7,6,19
"2488",23.4,4.3,110,70,0.04,1,0,2019,7,6,20
"2489",21.4,2.9,110,82,0.02,8,8,2019,7,7,6
"2490",21.8,3.6,110,79,0.48,8,8,2019,7,7,7
"2491",22.2,3.6,110,77,0.47,8,7,2019,7,7,8
"2492",23.2,3.8,110,68,1.38,9,7,2019,7,7,9
"2493",23.3,4.7,110,66,1.12,8,6,2019,7,7,10
"2494",24.4,5.1,90,53,2.2,7,7,2019,7,7,11
"2495",25.1,6.6,110,48,2.83,8,6,2019,7,7,12
"2496",25.3,4.1,90,51,2.69,7,5,2019,7,7,13
"2497",25.5,5.3,110,51,2.55,8,7,2019,7,7,14
"2498",26,4.8,110,50,2.7,7,5,2019,7,7,15
"2499",25.6,4.6,90,48,1.98,7,4,2019,7,7,16
"2500",25.1,4.5,90,51,1.78,8,4,2019,7,7,17
"2501",24.2,4.1,110,55,0.73,8,2,2019,7,7,18
"2502",23.2,4.9,110,59,0.35,9,8,2019,7,7,19
"2503",22.3,5.2,110,62,0.01,10,9,2019,7,7,20
"2504",19.6,0.5,140,76,0,7,2,2019,7,8,6
"2505",20.4,0.6,70,73,0.24,7,5,2019,7,8,7
"2506",21.5,0.3,0,69,0.54,9,7,2019,7,8,8
"2507",22.5,1.2,110,67,1.42,8,4,2019,7,8,9
"2508",23.4,2.9,110,64,1.69,8,5,2019,7,8,10
"2509",24.8,3.2,110,59,2.59,7,4,2019,7,8,11
"2510",25.7,4.3,110,56,3.29,7,4,2019,7,8,12
"2511",25.7,4.7,110,60,2.28,8,5,2019,7,8,13
"2512",26,5.2,90,57,3.25,8,5,2019,7,8,14
"2513",24.8,5.9,90,62,2.4,8,5,2019,7,8,15
"2514",24,5.9,110,65,1.34,9,2,2019,7,8,16
"2515",23.5,5.3,110,66,0.99,9,3,2019,7,8,17
"2516",22.9,4.5,110,68,0.63,9,5,2019,7,8,18
"2517",22.4,4.6,110,69,0.23,6,1,2019,7,8,19
"2518",21.9,3.6,140,70,0.01,8,3,2019,7,8,20
"2519",19.2,0.1,0,86,0,8,6,2019,7,9,6
"2520",19.7,0.9,90,83,0.32,6,6,2019,7,9,7
"2521",22.2,0.8,90,74,0.9,6,6,2019,7,9,8
"2522",21.8,2.5,110,70,1.2,9,9,2019,7,9,9
"2523",23,3.3,140,68,1.45,8,8,2019,7,9,10
"2524",23.9,3.9,110,65,1.85,9,9,2019,7,9,11
"2525",23.8,3.2,110,65,1.03,9,9,2019,7,9,12
"2526",24.6,3.9,110,63,1.06,9,9,2019,7,9,13
"2527",24,4.8,110,65,1.18,9,9,2019,7,9,14
"2528",23.8,3.9,90,64,0.86,9,8,2019,7,9,15
"2529",23.4,4.4,110,63,1,9,9,2019,7,9,16
"2530",23.1,5,110,64,0.45,9,9,2019,7,9,17
"2531",22.6,6.3,110,66,0.29,9,8,2019,7,9,18
"2532",22.1,4.5,140,69,0.09,5,5,2019,7,9,19
"2533",21.9,5.1,110,66,0,7,7,2019,7,9,20
"2534",20.6,3,140,78,0,10,8,2019,7,10,6
"2535",20.9,2.5,140,80,0.03,10,8,2019,7,10,7
"2536",21.9,3.9,110,78,0.49,10,6,2019,7,10,8
"2537",22.7,4.1,110,74,0.99,10,8,2019,7,10,9
"2538",22.3,4.9,140,76,0.71,10,7,2019,7,10,10
"2539",22.8,3.8,110,73,0.46,10,9,2019,7,10,11
"2540",23,3,110,75,0.46,10,8,2019,7,10,12
"2541",22.7,2.6,110,78,0.44,10,8,2019,7,10,13
"2542",21.3,2.7,140,95,0.3,10,8,2019,7,10,14
"2543",21,2.5,140,97,0.33,10,8,2019,7,10,15
"2544",20.9,1.6,140,99,0.23,10,8,2019,7,10,16
"2545",20.6,2.2,160,99,0.18,10,9,2019,7,10,17
"2546",20.4,1.2,160,99,0.05,10,9,2019,7,10,18
"2547",20.2,1.2,180,99,0,10,9,2019,7,10,19
"2548",20.3,0.7,160,99,0,10,8,2019,7,10,20
"2549",20.6,1.4,270,99,0,10,7,2019,7,11,6
"2550",21.2,1.2,270,99,0.09,10,7,2019,7,11,7
"2551",21.8,1.4,270,99,0.34,10,7,2019,7,11,8
"2552",22.8,2,270,97,0.74,9,9,2019,7,11,9
"2553",24.1,2.3,270,89,1.33,9,9,2019,7,11,10
"2554",24.4,2.8,290,87,1.2,9,9,2019,7,11,11
"2555",26.3,2.4,270,76,1.9,9,9,2019,7,11,12
"2556",26.6,2.6,270,74,1.15,9,9,2019,7,11,13
"2557",27.6,1.5,290,71,1.74,9,9,2019,7,11,14
"2558",28,3,290,65,1.73,9,9,2019,7,11,15
"2559",27.4,3.1,290,68,0.19,10,8,2019,7,11,16
"2560",26.1,2,270,77,0.29,9,9,2019,7,11,17
"2561",27,2.8,290,69,0.56,8,8,2019,7,11,18
"2562",26.5,3.8,290,69,0.2,5,5,2019,7,11,19
"2563",25.5,1.8,290,73,0.01,7,6,2019,7,11,20
"2564",22.7,2.5,290,78,0,8,8,2019,7,12,6
"2565",22.7,1.8,320,78,0.24,8,7,2019,7,12,7
"2566",23.8,2.7,320,72,0.75,8,5,2019,7,12,8
"2567",24.6,3,290,66,1.62,8,8,2019,7,12,9
"2568",25.3,3.2,340,64,2.59,7,7,2019,7,12,10
"2569",25.5,3.3,320,62,1.98,8,8,2019,7,12,11
"2570",26.7,3.6,290,57,2.57,8,8,2019,7,12,12
"2571",27.9,3.2,290,52,2.08,8,8,2019,7,12,13
"2572",28.5,3.2,320,50,2.32,9,9,2019,7,12,14
"2573",28.7,3.4,290,47,1.79,8,8,2019,7,12,15
"2574",28.4,2.8,340,49,2.26,8,5,2019,7,12,16
"2575",28.3,3,320,49,1.26,8,4,2019,7,12,17
"2576",28.1,1.9,340,48,0.73,8,5,2019,7,12,18
"2577",27.4,1.5,340,51,0.18,10,4,2019,7,12,19
"2578",26.5,1.2,360,58,0,10,3,2019,7,12,20
"2579",21.7,0.6,70,84,0,9,0,2019,7,13,6
"2580",21.3,1.1,110,91,0.17,9,0,2019,7,13,7
"2581",22.5,0.5,90,83,0.41,9,0,2019,7,13,8
"2582",22.9,1.1,140,81,0.69,9,0,2019,7,13,9
"2583",23.7,1.4,90,79,0.8,9,0,2019,7,13,10
"2584",24.8,0.9,20,72,1.03,8,1,2019,7,13,11
"2585",26.5,1.8,110,67,2.38,8,2,2019,7,13,12
"2586",26.8,1.5,110,59,2.25,9,1,2019,7,13,13
"2587",27,1.2,110,61,0.9,9,2,2019,7,13,14
"2588",27.5,1,360,56,0.84,9,2,2019,7,13,15
"2589",28.2,0.9,70,56,1.43,8,1,2019,7,13,16
"2590",28.6,1,320,54,1.52,6,3,2019,7,13,17
"2591",27.5,1,160,56,0.71,6,2,2019,7,13,18
"2592",26.9,1.7,140,59,0.41,6,0,2019,7,13,19
"2593",25.5,0.6,110,67,0.01,6,0,2019,7,13,20
"2594",21.7,0,0,95,0,9,0,2019,7,14,6
"2595",21.9,1.5,140,94,0.12,9,4,2019,7,14,7
"2596",22.4,1.4,110,92,0.6,9,0,2019,7,14,8
"2597",23.3,3,110,86,1.08,9,4,2019,7,14,9
"2598",24.7,2.5,110,78,0.92,8,8,2019,7,14,10
"2599",26.2,3.6,140,64,1.99,8,8,2019,7,14,11
"2600",26.9,4.3,110,60,2.27,8,8,2019,7,14,12
"2601",28.1,3.6,110,56,3.27,4,4,2019,7,14,13
"2602",28.9,4.3,90,54,2.84,4,4,2019,7,14,14
"2603",29.2,3.4,90,52,2.56,5,5,2019,7,14,15
"2604",28.5,3.6,90,55,1.58,4,2,2019,7,14,16
"2605",27.9,3.6,90,55,1.43,5,5,2019,7,14,17
"2606",27.1,4.1,110,60,0.73,6,6,2019,7,14,18
"2607",25.6,4.7,110,66,0.46,6,3,2019,7,14,19
"2608",24.4,3.3,140,68,0.01,3,1,2019,7,14,20
"2609",22,2,140,82,0,10,7,2019,7,15,6
"2610",22,2.5,140,83,0,10,10,2019,7,15,7
"2611",21.9,2.8,110,84,0.06,10,7,2019,7,15,8
"2612",22.6,1.7,140,81,0.29,10,7,2019,7,15,9
"2613",22.9,2.7,140,79,0.3,10,7,2019,7,15,10
"2614",22.9,2.8,110,80,0.63,10,6,2019,7,15,11
"2615",23.3,3.3,110,79,0.83,10,6,2019,7,15,12
"2616",22,2.4,90,94,0.58,10,6,2019,7,15,13
"2617",24.3,3,110,79,1.48,9,4,2019,7,15,14
"2618",26.1,3.7,140,68,2.75,7,2,2019,7,15,15
"2619",26.9,3.9,110,66,1.8,6,3,2019,7,15,16
"2620",26.1,3.2,110,70,0.96,9,5,2019,7,15,17
"2621",25.4,2.2,90,74,0.21,10,4,2019,7,15,18
"2622",24.2,2.3,90,82,0,10,4,2019,7,15,19
"2623",23.1,0.6,140,95,0,10,6,2019,7,15,20
"2624",21.3,0,0,99,0,10,8,2019,7,16,6
"2625",21.8,0,0,99,0.32,7,5,2019,7,16,7
"2626",22.8,1.3,140,95,0.72,6,4,2019,7,16,8
"2627",23.8,2.2,140,87,1.22,6,6,2019,7,16,9
"2628",25.2,2.3,140,74,1.68,8,8,2019,7,16,10
"2629",26,3.2,110,71,2.04,7,5,2019,7,16,11
"2630",27.3,2.6,140,67,2.74,8,6,2019,7,16,12
"2631",27.7,3,140,60,3.41,8,8,2019,7,16,13
"2632",28.1,3.1,70,57,2.85,7,7,2019,7,16,14
"2633",28.8,3.1,110,57,2.34,5,5,2019,7,16,15
"2634",28.4,3.8,90,61,2.28,5,5,2019,7,16,16
"2635",28.2,4,110,60,1.66,4,4,2019,7,16,17
"2636",27.6,4.2,90,65,0.98,3,3,2019,7,16,18
"2637",26.5,3.3,90,68,0.42,1,0,2019,7,16,19
"2638",25,3.5,110,74,0.02,6,0,2019,7,16,20
"2639",20.6,0,0,96,0.01,7,0,2019,7,17,6
"2640",21,2.8,110,94,0.34,6,0,2019,7,17,7
"2641",22.5,3.4,110,88,1.07,7,0,2019,7,17,8
"2642",23.8,3,110,78,1.37,7,1,2019,7,17,9
"2643",25.2,2.9,140,71,2.1,8,1,2019,7,17,10
"2644",26,3.3,140,67,2.51,8,2,2019,7,17,11
"2645",27.2,2.9,140,62,2.98,7,3,2019,7,17,12
"2646",27.9,3.1,110,58,3.14,7,3,2019,7,17,13
"2647",28.4,1.5,140,57,2.93,7,3,2019,7,17,14
"2648",28.5,2.9,140,59,2.49,8,3,2019,7,17,15
"2649",29,2.7,140,59,1.75,8,2,2019,7,17,16
"2650",28.7,2.6,110,59,1.35,8,3,2019,7,17,17
"2651",28.3,1.9,110,62,0.53,9,1,2019,7,17,18
"2652",27.7,2.9,140,64,0.17,10,10,2019,7,17,19
"2653",26.8,3.2,110,69,0,10,9,2019,7,17,20
"2654",21.6,0.2,0,99,0,10,8,2019,7,18,6
"2655",21.4,0,0,99,0,10,8,2019,7,18,7
"2656",21.4,1.3,140,99,0.17,10,6,2019,7,18,8
"2657",21.3,0.9,110,97,0.31,10,7,2019,7,18,9
"2658",22.6,0.8,160,93,1,10,6,2019,7,18,10
"2659",23.3,0.1,0,89,1.16,10,4,2019,7,18,11
"2660",24.8,0.2,0,80,1.73,10,3,2019,7,18,12
"2661",25,1.4,110,75,1.45,10,5,2019,7,18,13
"2662",25.9,1.2,90,72,1.21,9,4,2019,7,18,14
"2663",26.8,1.2,20,69,1.82,9,3,2019,7,18,15
"2664",26.9,1.3,340,69,1.18,8,3,2019,7,18,16
"2665",27,1.3,340,70,0.71,9,6,2019,7,18,17
"2666",27,0.6,200,70,0.41,10,6,2019,7,18,18
"2667",25.9,1.5,180,76,0.02,7,7,2019,7,18,19
"2668",25.6,2.1,340,79,0,6,2,2019,7,18,20
"2669",22.8,0.6,160,98,0,9,4,2019,7,19,6
"2670",23.2,0,0,97,0.07,10,7,2019,7,19,7
"2671",22.7,1.6,110,99,0.16,10,7,2019,7,19,8
"2672",23.5,0,0,99,0.44,10,5,2019,7,19,9
"2673",25,0,0,91,0.78,10,6,2019,7,19,10
"2674",25.7,2.7,110,89,0.73,10,7,2019,7,19,11
"2675",26,2.4,140,86,0.69,10,8,2019,7,19,12
"2676",26.2,2.6,140,83,0.8,10,8,2019,7,19,13
"2677",25.6,1.3,110,93,0.39,10,8,2019,7,19,14
"2678",25.4,2.3,140,95,0.54,10,8,2019,7,19,15
"2679",26.2,2.3,140,90,0.51,10,8,2019,7,19,16
"2680",25.2,2,140,95,0.29,10,8,2019,7,19,17
"2681",24.4,1.8,110,99,0.2,10,8,2019,7,19,18
"2682",24.5,3.7,110,99,0.07,10,8,2019,7,19,19
"2683",24.2,2.1,140,99,0,10,6,2019,7,19,20
"2684",23.9,5.2,110,99,0,10,8,2019,7,20,6
"2685",24.5,5,110,99,0,10,9,2019,7,20,7
"2686",24.9,4.6,110,99,0.22,10,8,2019,7,20,8
"2687",24.9,4.8,110,97,0.45,10,8,2019,7,20,9
"2688",25,4.1,110,98,0.59,10,9,2019,7,20,10
"2689",25.4,4.9,110,98,0.74,10,9,2019,7,20,11
"2690",24.9,3.5,110,99,0.66,10,9,2019,7,20,12
"2691",24.9,1.4,160,99,0.63,10,9,2019,7,20,13
"2692",25.1,3.4,90,99,0.92,10,9,2019,7,20,14
"2693",25.7,2.8,110,97,0.48,10,8,2019,7,20,15
"2694",25.1,3.4,110,99,0.18,10,9,2019,7,20,16
"2695",24.6,3.1,110,99,0.29,10,9,2019,7,20,17
"2696",25.3,2.7,110,97,0.25,10,8,2019,7,20,18
"2697",25.6,3.5,110,96,0.06,10,8,2019,7,20,19
"2698",24.7,3.3,110,99,0,10,8,2019,7,20,20
"2699",23.5,0,0,99,0,10,9,2019,7,21,6
"2700",23.6,0,0,99,0.01,10,8,2019,7,21,7
"2701",23.8,0,0,99,0.1,10,8,2019,7,21,8
"2702",24,0,0,99,0.12,10,9,2019,7,21,9
"2703",24.8,0,0,99,0.27,10,9,2019,7,21,10
"2704",25.7,0,0,98,0.42,10,8,2019,7,21,11
"2705",26.7,0,0,92,0.79,10,8,2019,7,21,12
"2706",26.7,0,0,90,0.38,10,8,2019,7,21,13
"2707",26.6,0,0,94,0.31,10,7,2019,7,21,14
"2708",28.1,1,250,87,0.37,10,7,2019,7,21,15
"2709",28.8,3.5,250,70,0.7,10,5,2019,7,21,16
"2710",28.5,3.4,270,71,0.5,9,6,2019,7,21,17
"2711",28.9,1.7,250,70,0.45,7,7,2019,7,21,18
"2712",28.5,2.8,270,72,0.47,6,4,2019,7,21,19
"2713",27.9,1.9,270,74,0.03,6,1,2019,7,21,20
"2714",24,0,0,99,0.02,7,0,2019,7,22,6
"2715",24.8,1,290,96,0.23,8,0,2019,7,22,7
"2716",25.3,1.7,340,94,0.49,9,0,2019,7,22,8
"2717",26.9,0.9,290,86,1.04,8,0,2019,7,22,9
"2718",28.7,1.3,340,77,2.01,8,0,2019,7,22,10
"2719",29.7,2.3,340,70,2.51,8,1,2019,7,22,11
"2720",31.2,2.8,320,62,2.36,8,1,2019,7,22,12
"2721",32,3,270,60,3.08,5,2,2019,7,22,13
"2722",32.5,3.7,320,56,3.24,4,4,2019,7,22,14
"2723",32.8,3.1,320,54,2.16,7,7,2019,7,22,15
"2724",32.7,2.3,290,56,1.15,4,4,2019,7,22,16
"2725",33.3,3.5,320,52,1.38,4,4,2019,7,22,17
"2726",33.5,2.3,290,52,1.02,3,2,2019,7,22,18
"2727",31.8,2.3,320,59,0.43,5,0,2019,7,22,19
"2728",30.3,0,0,68,0,5,0,2019,7,22,20
"2729",25.9,0,0,97,0,7,0,2019,7,23,6
"2730",26.1,0,0,96,0.2,6,0,2019,7,23,7
"2731",27.6,0,0,90,0.73,3,2,2019,7,23,8
"2732",28.9,1.8,360,82,1.64,8,3,2019,7,23,9
"2733",29.7,1.9,290,72,1.7,8,3,2019,7,23,10
"2734",30.7,2,320,64,1.78,8,5,2019,7,23,11
"2735",32.6,3,290,55,2.74,8,5,2019,7,23,12
"2736",32.9,2.3,290,55,2.48,8,5,2019,7,23,13
"2737",32.5,2.7,340,55,2.18,9,6,2019,7,23,14
"2738",34.3,2.1,320,49,1.94,7,3,2019,7,23,15
"2739",33.9,1.1,290,49,1.48,8,7,2019,7,23,16
"2740",31.5,0,0,66,0.42,8,6,2019,7,23,17
"2741",30.5,2.7,110,70,0.66,8,3,2019,7,23,18
"2742",31.6,1.8,200,60,0.4,8,1,2019,7,23,19
"2743",30.5,1.5,200,63,0.02,5,0,2019,7,23,20
"2744",25.6,0.9,340,87,0,6,3,2019,7,24,6
"2745",25.9,0,0,86,0.09,8,8,2019,7,24,7
"2746",26.8,0,0,79,0.54,8,2,2019,7,24,8
"2747",28.9,0.9,180,70,1.56,9,4,2019,7,24,9
"2748",28.5,1.8,140,72,1.63,9,5,2019,7,24,10
"2749",29.9,0.4,0,64,0.62,10,6,2019,7,24,11
"2750",30.8,3.3,270,59,1.56,10,4,2019,7,24,12
"2751",31.1,2.9,270,56,1.44,10,7,2019,7,24,13
"2752",29.8,1.7,160,67,0.68,10,8,2019,7,24,14
"2753",29.9,1.6,180,66,0.46,10,8,2019,7,24,15
"2754",30.1,1.4,200,64,0.58,10,7,2019,7,24,16
"2755",29.1,0,0,68,0.4,10,7,2019,7,24,17
"2756",29,0,0,68,0.31,10,7,2019,7,24,18
"2757",28.8,0.9,70,70,0.21,8,7,2019,7,24,19
"2758",27.9,0.8,200,75,0,3,3,2019,7,24,20
"2759",25.5,0.8,320,96,0,10,7,2019,7,25,6
"2760",25.4,1.2,140,98,0,10,7,2019,7,25,7
"2761",25.6,0.9,340,96,0.05,10,6,2019,7,25,8
"2762",25.9,0.7,270,96,0.08,10,5,2019,7,25,9
"2763",26.7,0.9,320,94,0.33,10,5,2019,7,25,10
"2764",28,1.4,340,86,1.26,10,4,2019,7,25,11
"2765",28.1,0.5,50,86,0.54,10,7,2019,7,25,12
"2766",28.6,1,20,82,0.75,10,7,2019,7,25,13
"2767",28.9,0.9,90,81,0.54,10,8,2019,7,25,14
"2768",29.8,0.7,270,79,0.66,10,6,2019,7,25,15
"2769",29.6,1.3,200,76,0.73,10,8,2019,7,25,16
"2770",29.9,0.2,0,73,0.57,10,4,2019,7,25,17
"2771",29.6,0.1,0,77,0.42,10,5,2019,7,25,18
"2772",29,0,0,77,0.08,10,2,2019,7,25,19
"2773",28.3,0.8,110,82,0,10,3,2019,7,25,20
"2774",26.5,0.9,90,89,0.01,7,6,2019,7,26,6
"2775",27.1,0.8,160,86,0.17,8,8,2019,7,26,7
"2776",28.4,0.8,320,75,0.85,7,4,2019,7,26,8
"2777",29.6,1.9,50,71,1.27,7,4,2019,7,26,9
"2778",30.4,1,290,65,1.29,8,8,2019,7,26,10
"2779",30.6,1,140,65,1.05,8,6,2019,7,26,11
"2780",31.9,2,180,59,1.99,9,8,2019,7,26,12
"2781",31.1,2.1,230,64,0.83,9,9,2019,7,26,13
"2782",31.1,2.3,160,68,1.1,9,6,2019,7,26,14
"2783",32,2.5,160,63,2.05,9,4,2019,7,26,15
"2784",31.9,2.3,230,60,0.83,10,7,2019,7,26,16
"2785",31.3,2.1,200,64,0.64,9,6,2019,7,26,17
"2786",29.9,2.6,160,70,0.41,10,4,2019,7,26,18
"2787",29.3,2.1,180,70,0.1,10,3,2019,7,26,19
"2788",29,1.6,180,72,0,10,2,2019,7,26,20
"2789",26.6,0.4,0,91,0,10,7,2019,7,27,6
"2790",27.2,0.6,110,88,0.26,10,8,2019,7,27,7
"2791",27.4,0.9,320,88,0.22,10,7,2019,7,27,8
"2792",27.4,1.5,340,89,0.56,10,10,2019,7,27,9
"2793",28,0.6,360,89,0.35,10,6,2019,7,27,10
"2794",29.3,1.5,70,79,1.53,9,6,2019,7,27,11
"2795",29.1,1.5,50,79,0.61,10,7,2019,7,27,12
"2796",29.3,1.4,110,79,0.51,10,6,2019,7,27,13
"2797",27.6,2.7,340,87,0.51,10,8,2019,7,27,14
"2798",29.2,1,360,83,1.01,10,7,2019,7,27,15
"2799",29.5,1.4,50,78,0.65,9,6,2019,7,27,16
"2800",30.2,1.2,110,77,0.57,9,5,2019,7,27,17
"2801",30,1,160,73,0.41,9,1,2019,7,27,18
"2802",29.1,1.3,50,78,0.19,10,4,2019,7,27,19
"2803",28.2,1.1,110,83,0,9,7,2019,7,27,20
"2804",27.4,0.6,20,83,0,9,8,2019,7,28,6
"2805",27.3,0.4,0,86,0.05,9,7,2019,7,28,7
"2806",28.3,0.7,50,79,0.36,8,6,2019,7,28,8
"2807",29.5,1.3,110,70,0.83,7,3,2019,7,28,9
"2808",28.7,3.3,270,78,1.09,10,4,2019,7,28,10
"2809",30,0.8,70,74,1.25,9,9,2019,7,28,11
"2810",32.7,1.7,250,61,1.94,9,9,2019,7,28,12
"2811",32.5,3.1,200,55,2.38,8,4,2019,7,28,13
"2812",31.9,2.6,230,58,1.44,9,6,2019,7,28,14
"2813",31.5,2.2,200,62,0.79,9,6,2019,7,28,15
"2814",31.4,2.2,200,62,0.71,9,5,2019,7,28,16
"2815",30.9,1.8,200,64,0.6,9,4,2019,7,28,17
"2816",30.5,2.3,230,64,0.28,9,4,2019,7,28,18
"2817",29.8,1.2,180,68,0.19,10,3,2019,7,28,19
"2818",29,1.7,160,71,0,10,1,2019,7,28,20
"2819",24.7,0,0,91,0,7,2,2019,7,29,6
"2820",26.8,0.6,250,83,0.32,5,2,2019,7,29,7
"2821",28.7,0.8,320,75,0.98,4,0,2019,7,29,8
"2822",28.6,1.2,90,71,1.3,8,3,2019,7,29,9
"2823",29.5,1.2,90,66,1.7,9,7,2019,7,29,10
"2824",30.2,0,0,65,1.34,9,4,2019,7,29,11
"2825",30.9,1.5,110,63,1.72,8,7,2019,7,29,12
"2826",33,2.8,270,56,1.56,8,6,2019,7,29,13
"2827",32.7,1.2,230,54,1.97,8,2,2019,7,29,14
"2828",34.3,2.6,250,49,2.93,7,3,2019,7,29,15
"2829",33.5,2.4,180,51,2.22,7,4,2019,7,29,16
"2830",33,2,230,54,1.02,6,4,2019,7,29,17
"2831",33.2,1.6,180,56,0.64,6,4,2019,7,29,18
"2832",32.1,1.6,200,58,0.57,4,4,2019,7,29,19
"2833",30.4,2.4,180,64,0.02,2,1,2019,7,29,20
"2834",25.6,0.5,340,90,0,4,4,2019,7,30,6
"2835",27.1,1.2,340,85,0.36,4,4,2019,7,30,7
"2836",29,1.2,90,73,1.05,4,4,2019,7,30,8
"2837",31,1.5,270,65,1.48,6,6,2019,7,30,9
"2838",31.3,3.5,270,58,2.03,3,3,2019,7,30,10
"2839",32.9,3.3,250,50,2.97,4,4,2019,7,30,11
"2840",33.6,4.3,270,48,3.49,6,6,2019,7,30,12
"2841",34.2,3.7,270,48,3.31,8,8,2019,7,30,13
"2842",34,4.8,270,49,2.64,6,6,2019,7,30,14
"2843",35.5,2.4,270,48,2.49,7,7,2019,7,30,15
"2844",34.1,1.8,200,53,2.1,7,7,2019,7,30,16
"2845",33.5,2.4,230,55,1.3,5,5,2019,7,30,17
"2846",33.2,3.5,230,57,1.1,3,3,2019,7,30,18
"2847",31.9,3,230,61,0.45,2,2,2019,7,30,19
"2848",30.3,0.3,0,67,0.01,3,0,2019,7,30,20
"2849",28.1,2.5,270,76,0,2,2,2019,7,31,6
"2850",28.9,0.9,160,74,0.39,2,2,2019,7,31,7
"2851",29.7,0.4,0,69,0.97,3,3,2019,7,31,8
"2852",31,0.6,320,63,1.53,5,5,2019,7,31,9
"2853",31.6,4.1,270,59,1.84,2,2,2019,7,31,10
"2854",32.9,3.6,270,54,2.98,5,5,2019,7,31,11
"2855",33.4,3.2,270,54,2.84,7,7,2019,7,31,12
"2856",35,3.2,250,47,2.52,7,7,2019,7,31,13
"2857",35.4,3.1,250,46,2.35,7,7,2019,7,31,14
"2858",34.7,3.6,250,48,2.12,8,8,2019,7,31,15
"2859",34.8,2.1,230,50,1.54,3,3,2019,7,31,16
"2860",35.4,2.8,250,47,1.66,3,3,2019,7,31,17
"2861",34.7,3.2,270,49,1.09,2,2,2019,7,31,18
"2862",32.4,2.5,180,62,0.38,3,2,2019,7,31,19
"2863",31.2,2,180,67,0.01,3,0,2019,7,31,20
"2864",27.7,1.6,290,81,0,9,9,2019,8,1,6
"2865",28.1,1.7,290,80,0.19,6,6,2019,8,1,7
"2866",28.8,0,0,75,0.6,6,6,2019,8,1,8
"2867",29.7,1.6,340,75,1.25,6,6,2019,8,1,9
"2868",32,0.9,340,61,1.99,6,6,2019,8,1,10
"2869",31.3,2.3,320,60,2.27,6,6,2019,8,1,11
"2870",32.8,2.9,340,52,2.94,5,5,2019,8,1,12
"2871",33.2,2.2,340,52,2.94,6,6,2019,8,1,13
"2872",34.2,1.7,360,49,2.72,7,7,2019,8,1,14
"2873",34.1,1.8,20,47,2.19,6,6,2019,8,1,15
"2874",34.9,1.9,340,47,1.39,4,4,2019,8,1,16
"2875",34.2,2.4,320,50,1.64,6,6,2019,8,1,17
"2876",34.3,2.9,320,52,0.9,3,3,2019,8,1,18
"2877",33.3,2.8,320,54,0.42,2,2,2019,8,1,19
"2878",32.3,1.7,360,60,0.01,2,1,2019,8,1,20
"2879",27.4,0.6,90,87,0,1,1,2019,8,2,6
"2880",28.6,0.9,70,80,0.36,0,0,2019,8,2,7
"2881",29.7,0.9,340,73,0.99,0,0,2019,8,2,8
"2882",31.2,1.6,340,65,1.69,1,1,2019,8,2,9
"2883",32.1,2.1,360,59,2.33,1,1,2019,8,2,10
"2884",33.2,1.4,320,54,2.91,4,4,2019,8,2,11
"2885",34.3,1.5,90,51,2.6,5,5,2019,8,2,12
